Tf,Target
8527,8883
8527,4420
7411,3753
4422,4928
1701,4928
5119,5542
5910,6432
211,1334
5903,5918
1701,6961
4422,6961
5660,2775
6275,6012
6562,9800
7395,6277
2437,4916
836,6214
5903,7977
7780,7008
5903,709
6463,1658
2947,1658
836,2010
1414,1658
2288,5850
9607,5708
6285,7228
4411,5193
6562,2136
162,6789
5947,6069
4411,6082
5903,4869
3447,4366
4270,1392
5903,6486
2288,5918
6440,6455
6440,6416
5903,6397
9607,4427
1726,4386
1726,6311
5900,6444
5660,6233
5660,467
6135,6233
6135,4001
5660,4796
5660,3606
5660,4001
5660,6422
5660,5540
5660,5019
6135,4796
5660,7767
5903,5828
6135,3606
5660,6176
1726,5547
1480,6731
2288,709
4526,1721
2407,8185
2230,1721
7780,5503
211,601
7559,6249
5903,6615
162,1203
7411,6235
5119,8337
1463,167
6190,5888
4411,6789
1463,5888
6190,167
3447,6521
3447,6686
6440,2204
1981,836
1389,1402
5903,6072
1701,7264
4422,7264
4422,7836
6969,7836
1701,7836
7780,10339
5903,453
5903,6419
1726,5644
4422,6582
1389,4417
1981,7228
4797,6731
3447,6421
2288,6397
2313,5636
167,4486
5903,7780
2313,6953
2313,7997
2288,5828
3447,5724
3191,6240
162,7963
6374,2395
1726,7125
3447,4489
836,10172
1726,9743
2288,6072
6440,389
5455,10283
5903,11812
5910,6426
5119,7248
3447,5601
4411,1203
6562,4411
8527,5643
8527,6190
8527,1463
1924,6097
6440,2223
6440,4756
2288,6419
6440,6829
4422,2441
6969,2441
1701,2441
162,5955
836,6135
5660,9042
6135,9042
5660,8175
5660,5473
9607,5259
2334,5695
2313,8457
6440,1447
836,5500
4422,9816
1701,9816
5903,5877
5903,7075
2288,11812
1701,5822
4422,5822
5903,6437
6969,5822
5660,1924
6463,4588
2288,5877
4795,5635
7770,5635
8818,5635
4411,7963
6285,7385
8527,4508
5119,8028
2313,100
162,5969
162,332
162,4762
162,6213
8818,449
5119,6182
6285,5695
7559,4846
8527,4447
836,7461
2288,6437
6440,6013
5708,4511
8527,5725
4411,5955
167,8147
6440,5219
5119,440
836,5928
1726,2257
162,5912
8527,1981
6440,6267
6562,5708
1701,7558
4422,7558
6969,7558
1389,4775
5910,4327
4411,4762
4411,5969
4411,6213
1726,6265
3447,1352
3447,4416
8527,4481
3447,2423
5903,8542
1389,5692
7559,4419
5910,9032
7992,1938
1463,2303
6440,2480
5119,10155
211,6604
211,1801
211,5888
211,5136
211,167
1389,6319
6562,4427
7992,1483
5660,5758
6135,5758
7559,3201
5687,5498
1924,6216
1981,7385
9607,1752
1981,5695
5903,6632
4422,7890
2313,6321
2161,3849
6577,5647
162,6494
2407,6506
2437,3362
836,4951
836,4487
5903,1389
2288,6632
4422,6257
1463,6585
6190,6695
6190,6585
1463,6695
7558,10283
234,6277
9607,6731
6440,4868
2313,5850
167,1721
1701,4430
4422,4430
6577,6297
5687,6240
6555,6240
1389,8730
1701,12916
4422,12916
6969,12916
1414,7997
2947,7997
6463,7997
1389,6728
2313,5918
5660,7460
162,7252
836,7496
1726,1267
2313,709
7780,5888
7780,167
6919,1583
836,5753
162,6523
836,102
6440,642
836,5838
8527,3922
836,6979
2313,6397
211,2303
1726,1402
211,4711
1726,4417
2313,4869
2313,6486
3447,6913
6562,5259
2313,5828
7992,2230
5119,6953
5903,5962
601,1839
162,8591
4411,7252
836,2143
4411,6523
5119,5636
2093,7738
6969,9974
1701,9974
4422,9974
4526,5822
8761,3254
2230,5822
4422,6080
1701,6080
6969,6080
8527,5638
6463,2265
5119,7101
1389,6469
5119,8457
5422,2760
7112,2077
2313,6419
2313,6072
7411,6242
5903,8685
425,1371
5903,388
6562,1752
4411,8591
1399,4420
5119,100
5119,3083
5119,6321
211,6890
211,6585
211,6695
5903,330
2313,11812
440,5498
2288,8685
836,5522
162,6073
5660,8078
2437,2482
2077,5080
6440,6250
5687,6069
1726,4775
162,5510
6440,852
4422,315
1701,315
6969,315
2313,6437
9607,6602
6135,8637
5660,8637
1726,5692
162,1353
5903,2184
6562,6731
12549,6240
1726,5408
5119,9593
1726,6319
836,6465
2313,5877
6440,5781
1726,2431
2407,12879
7992,5210
6275,4916
3447,6229
3447,1411
4411,5510
5119,2439
440,6240
5708,5259
2288,2184
5903,2899
2437,2288
1414,6467
2947,6467
6463,6467
1411,6467
6229,6467
5119,5766
2091,1371
5660,8762
3595,5923
8148,5923
6746,5923
7713,5923
5518,5923
4477,5923
7026,5923
5552,5923
8709,5923
8479,5923
6154,5923
7873,5923
6948,5923
8911,5923
9342,5923
3063,5923
4344,5923
6442,5923
3685,5923
2472,5923
8437,5923
5802,5923
2460,5923
8680,5923
1797,5923
3985,5923
5501,5923
7006,5923
5150,5923
8527,8156
6378,5923
2407,8883
2407,4420
5350,5751
4422,5751
2151,5751
1701,5751
6969,5751
2161,2124
1389,5577
6440,6261
5119,4466
6440,1661
8761,6757
6440,7918
5119,3540
10203,5919
5422,6336
7190,6555
7780,6695
5660,2255
7780,6585
1399,5643
1399,6190
836,6638
162,5115
6440,5587
425,1480
1389,6313
6919,5080
1389,6237
1701,10185
4422,10185
6969,10185
162,5480
6307,7395
2313,6632
8761,7387
1414,4616
2947,4616
6463,4616
5119,5850
1411,9343
6463,9343
2947,9343
1414,9343
6229,9343
2072,1583
6998,1583
1399,4508
1726,8730
2313,1389
1726,6728
1646,5923
6285,2334
7411,8004
8527,2212
5119,5918
836,6496
5119,7977
6285,445
4411,5480
1981,2334
6440,5812
5119,709
5119,4869
2313,6642
836,2185
6463,5067
1414,5067
2947,5067
1701,5742
2151,5742
4422,5742
6969,5742
5350,5742
4526,9974
4270,6236
2230,9974
5119,6486
836,6132
4526,6080
1399,4481
2230,6080
2091,1480
6562,6602
5119,6397
1389,5759
5903,994
4941,2500
1480,6432
5119,5828
8527,5475
8527,5373
8527,2389
8527,3950
8527,10234
2067,3849
5119,6615
5119,6072
8527,5135
2407,6190
2407,5643
2407,1463
5903,6928
5910,6231
7411,2239
3447,1362
3447,4452
3447,8066
4422,5931
1701,5931
1726,6469
5119,453
5119,6419
440,6069
1389,5095
5119,7780
601,1371
1389,6509
2313,5962
1981,445
1389,5756
162,1002
5708,6731
2407,4508
5119,11812
4797,6432
8761,7272
5119,7075
5119,5877
836,5909
5903,8385
5903,5794
6969,6101
5350,6101
1701,6101
2151,6101
4422,6101
2407,4447
1463,5804
6190,5804
5903,6480
1701,8265
4422,8265
6969,8265
2151,7739
4422,7739
5350,7739
1701,7739
6969,7739
3447,2316
2093,1322
2437,7008
6969,6006
2151,6006
4422,6006
1701,6006
5350,6006
330,6240
3327,1839
1463,2078
5119,6437
3447,4383
5903,5688
2407,5725
2288,5794
3447,2442
1389,6577
3447,4375
1726,6362
2313,8685
2288,6480
2334,6277
2407,4481
2407,1981
211,6406
1411,4776
2947,4776
1414,4776
6463,4776
6229,4776
4411,1002
5933,2077
10180,2077
6736,5923
3447,6281
5903,5519
7559,6467
1480,6426
2288,5688
5947,2286
2437,5503
5947,6084
6440,7020
6440,2701
2288,5519
4526,5751
1701,6583
4422,6583
2437,10339
2230,5751
5119,8542
6285,6277
162,6005
7112,4343
7865,5750
2313,2184
836,5593
4270,909
4797,6426
2072,5080
6998,5080
6969,1904
4422,1904
1701,1904
1879,7395
6463,482
2947,482
1414,482
601,1480
7395,5963
1726,5577
2077,6637
7559,9343
1399,5638
3447,5147
3447,2087
3447,5966
3447,6476
3447,6103
5903,5456
836,5866
2307,1371
5903,3010
4422,5908
836,5755
162,1380
1726,6313
5119,6632
5350,5193
2151,5193
4422,5193
1701,5193
6969,5193
4411,6005
1726,6237
2288,5456
1480,4327
211,5804
5350,6082
6969,6082
1701,6082
2151,6082
4422,6082
162,4366
5903,4830
1981,6277
211,2078
4526,5742
5751,6737
2230,5742
5903,4947
6440,5515
2947,6642
6229,6642
1411,6642
6463,6642
1414,6642
5660,9778
5119,1389
1411,6191
2947,6191
6229,6191
6463,6191
1414,6191
8527,2761
4422,6789
1701,6789
5350,6789
2151,6789
6969,6789
1463,4786
6190,4786
5826,6084
6440,2115
8527,7852
2407,3922
7395,6678
4797,9032
2288,4830
162,2226
162,6686
162,5724
6135,7069
5660,7069
836,10203
4797,4327
4411,4366
162,6421
162,6521
2899,7738
9607,6432
1701,1203
4422,1203
6969,1203
162,4489
5903,7418
2407,5638
162,5601
6440,2455
1726,5759
6190,5574
1463,5574
3447,5666
6440,4985
162,5028
2307,1480
6919,6637
6440,10218
4411,6686
601,6029
2067,2124
836,6455
4411,6521
2091,5060
4411,6421
6440,5629
4411,5724
4526,6101
2230,6101
5903,6185
5119,5962
1726,5095
4526,7739
3447,6309
2230,7739
3447,5941
3447,6592
4411,4489
4422,7963
6969,7963
1701,7963
2407,8761
1726,6509
4526,6006
2230,6006
162,7567
5903,5773
1726,5756
4411,5601
7780,5804
6577,4420
4422,332
4422,6213
6969,332
5350,4762
2151,4762
1701,6213
5350,5969
4422,5969
5350,6213
2151,6213
1701,332
2151,5969
6969,6213
1701,4762
6969,5969
1701,5969
6969,4762
4422,4762
7559,4776
7780,2078
6562,3556
2313,6928
6440,5148
5119,8685
9607,6426
6463,3385
2947,3385
1414,3385
1701,5955
6969,5955
4422,5955
1726,6577
836,389
167,5751
1414,5542
2947,5542
6463,5542
162,2423
8527,6066
5751,5591
3191,6084
5119,388
836,2223
836,4756
162,3561
5119,330
211,4786
836,6829
8527,9688
8761,2150
1399,2212
162,4416
162,1352
2313,5794
211,11416
3327,1371
2313,6480
1389,4954
2437,167
2437,5888
4526,1904
6440,8130
2230,1904
7865,4973
5660,6303
6440,761
2313,5688
6190,6410
1463,6410
4411,2423
211,5574
5903,6269
1389,5679
1701,5912
4422,5912
4411,1352
4411,4416
4526,5193
2407,8156
2230,5193
5119,2184
1399,5373
1399,2389
1399,10234
5903,5844
6463,8337
836,5219
5903,2679
234,5963
4526,6082
836,6267
9607,9032
162,4479
2230,6082
2288,6269
167,5742
601,5060
2313,5519
5455,1839
1924,6737
6562,6432
5910,5647
7559,6191
9607,4327
7112,1938
836,2480
6440,5867
5119,2899
3447,1872
1411,7248
4526,6789
6463,7248
6229,7248
1414,7248
2947,7248
2230,6789
6969,6494
4422,6494
1701,6494
5903,5979
5903,6214
8761,1725
5903,2010
7780,4786
6998,6637
2072,6637
6577,4508
8542,4343
10180,4343
5933,4343
2313,5456
1389,6595
2407,2212
4526,1203
2230,1203
3327,1480
1924,9887
2313,3010
2288,6214
5903,1049
1389,4486
5910,6297
162,6913
4270,7009
6463,6182
2288,2010
6229,6182
1414,6182
1411,6182
2947,6182
7780,5574
4422,7252
5350,7252
1701,7252
6969,7252
2151,7252
167,6101
5081,2395
234,6678
6562,6426
2313,4947
2313,4830
7559,6642
1389,4986
1701,6523
6969,6523
4422,6523
6577,4481
2407,10234
2407,3950
2407,5373
2407,2389
2407,5475
167,7739
211,6410
167,6006
2407,5135
5687,2286
4526,7963
2230,7963
5687,6084
6555,6084
4797,4968
4411,6913
5903,10172
8527,6106
6440,3089
6440,4529
6440,4982
6440,6011
4526,6213
4526,5969
4526,4762
2230,6213
2230,4762
2230,5969
6440,6178
1726,8467
5422,7889
1463,6665
6190,6665
5119,994
2077,3864
6969,8591
4422,8591
1701,8591
1924,5591
2307,5060
836,642
8527,5704
5119,8527
5903,6135
4526,5955
2230,5955
5903,5500
2437,6695
2437,6585
5119,6928
1389,8147
2899,1322
211,7834
7112,2230
8527,409
8527,5487
6562,9032
2313,6185
1463,5726
2313,5773
2288,5500
5903,7461
1701,6073
6969,6073
4422,6073
3327,6029
5119,8385
5119,5794
6440,4357
601,6137
5119,6480
5422,4511
1399,2761
7190,4839
5708,6432
5903,5928
4468,7395
5119,13057
167,5193
162,1411
162,1414
162,6463
162,2947
162,6229
3447,6012
1726,4954
1399,7852
211,7268
6562,4327
2288,7461
7395,5023
5119,5688
7865,7215
7780,6410
167,6082
5119,5519
8527,377
5900,4796
5350,5510
2151,5510
4422,5510
1701,5510
6969,5510
1726,5679
7865,5926
1701,1353
6969,1353
4422,1353
7559,7248
167,6789
6919,3864
4411,6229
4411,1411
3447,7559
1389,1721
211,6665
1726,4474
5903,6868
4797,6231
211,2300
6229,6953
1414,6953
6463,6953
1411,6953
2947,6953
4270,6466
5903,4951
12549,6084
5903,4487
2313,6269
2947,5636
6229,5636
1414,5636
6463,5636
1411,5636
6440,461
5708,6426
6969,5480
5350,5480
2151,5480
1701,5480
4422,5480
2407,2761
5119,3010
1701,5115
4422,5115
5119,5456
211,5726
7559,6182
2313,5844
7112,5210
2947,7101
6463,7101
1414,7101
440,6084
4526,7252
1726,6595
2230,7252
5455,1371
2313,2679
6463,8457
2947,8457
1414,8457
9607,4968
2288,4951
5660,6097
6135,6097
6440,8748
2407,7852
4526,6523
2230,6523
5903,4797
5903,2091
1726,4486
5903,7496
1399,9688
5422,4411
6463,100
2947,100
1414,100
6463,6321
1399,6066
1411,6321
836,6261
6463,3083
6229,6321
1414,6321
836,1661
2947,6321
5903,5753
5903,102
5119,4830
6440,6527
2313,2010
5903,5838
5903,7746
6440,7804
2313,6214
3327,5060
3447,2079
7411,3254
836,5587
1726,4986
8761,7316
10180,1938
5933,1938
8542,1938
5903,6979
167,4762
167,6213
167,5969
2093,2077
5119,4947
4526,8591
10180,1483
2288,5753
2230,8591
7780,6665
5903,2143
7992,1583
6440,5245
6440,4643
7865,3753
5708,9032
629,2395
2288,6979
4270,3485
5119,7418
5708,4327
1726,2314
2091,8681
162,4452
162,5464
162,8066
162,1362
836,5812
8527,4332
6190,4663
1463,4663
2407,9688
1726,8147
2947,2439
1414,2439
6463,2439
162,8589
5455,1480
162,4375
162,2442
6440,6631
4797,6488
1726,4849
162,2188
162,4383
6135,6216
5660,6216
162,2316
6998,3864
2072,3864
5422,5708
2313,10172
4411,1362
4411,8066
4411,4452
5119,6185
162,6281
2947,3540
1414,3540
6463,3540
5903,5522
2407,6066
5119,5773
1701,1002
6969,1002
4422,1002
5903,6720
6440,3861
6562,4886
2313,5500
2313,6135
4526,5510
6285,5963
2230,5510
6577,2212
4411,2316
5903,334
4411,4375
4411,2442
2947,5850
1411,5850
1414,5850
6229,5850
9607,6231
4411,4383
6463,5850
3447,8712
7558,1371
6562,4968
2313,7461
3447,6374
5903,4364
4411,6281
234,5023
1411,5918
1414,5918
5903,6465
2947,5918
6463,5918
6229,5918
8761,4932
5422,5259
162,2087
162,6476
162,6103
162,5966
162,5147
5933,2230
10180,2230
8542,2230
7411,6757
2313,5928
7559,5636
2334,6678
1411,709
6229,709
2947,709
6463,709
1414,709
6229,4869
6463,4869
1414,4869
1411,4869
2947,4869
6577,2389
6577,5373
3447,1391
1411,6486
1414,6486
2947,6486
6229,6486
6463,6486
4526,5480
2230,5480
1726,1721
4364,7395
330,6084
2288,6465
3327,6137
7411,7387
167,7252
6285,6678
5119,6269
5119,4239
6969,6005
2151,6005
5350,6005
4422,6005
1701,6005
2152,5080
6463,6397
6229,6397
1414,6397
1411,6397
1981,5963
2947,6397
211,4663
211,6570
601,8681
5903,6638
2947,5828
1414,5828
1411,5828
6463,5828
6229,5828
4411,5147
4411,6476
4411,6103
4411,5966
4411,2087
5455,6029
5119,5844
2947,6072
1414,6072
1411,6072
6463,6072
6229,6072
836,2701
836,7020
2437,5804
5119,2679
1701,1380
6969,1380
4422,1380
7559,6321
6440,5900
1411,6419
2947,6419
6463,6419
1414,6419
6229,6419
4422,4366
5350,4366
2151,4366
1701,4366
6969,4366
1389,5822
7190,4335
6463,7780
2947,7780
1414,7780
1463,2229
1399,5487
2313,4951
2288,6638
6463,11812
2947,11812
6229,11812
1411,11812
1414,11812
2313,4487
4422,9772
7992,5080
5119,5979
5119,6214
6229,5877
1411,5877
2947,5877
1414,5877
6463,5877
5947,3849
7558,1480
8761,1392
5903,6496
2407,454
162,5666
5119,2010
4422,6521
6969,6521
1701,6521
6969,2226
1701,2226
4422,2226
4422,6686
1701,6686
6969,6686
4270,10965
1981,6678
5903,2185
6229,6437
1414,6437
6463,6437
1411,6437
2947,6437
5903,6132
4270,7228
162,7593
4422,6421
2151,6421
5350,6421
1701,6421
6969,6421
9607,6488
8818,7019
7770,7019
5119,1049
1480,5647
6275,6585
2288,6496
4422,4489
1701,4489
6969,4489
2313,102
10180,5210
5933,5210
2151,5724
6969,5724
4422,5724
5350,5724
1701,5724
2407,6106
2313,7496
2313,5753
4422,5601
1701,5601
6969,5601
5350,5601
2151,5601
3447,5826
2288,2185
4411,5666
8527,7281
2407,5704
2313,6979
2313,5838
836,2115
4270,836
4422,5028
1701,5028
6969,5028
4797,5647
3712,6555
2284,5687
6440,4386
3712,5687
2284,6555
4909,6555
7780,4663
6562,6231
2947,8542
6463,8542
4797,1399
162,2338
6440,6311
6440,5547
5119,10172
4526,1002
2407,409
4422,7567
1701,7567
2230,1002
162,1336
162,6592
162,4475
162,5763
162,5162
162,12748
162,11464
162,6309
162,5941
1726,6812
167,5510
6440,5644
5119,6135
2313,2143
5708,4968
1480,6297
5903,5909
5903,2784
3447,4916
2407,5487
5422,6731
836,2455
7559,5850
7395,2760
836,4985
6440,7355
5910,4420
5455,5060
8761,7116
5119,5500
836,10218
211,2229
4411,6592
4411,6309
4411,5941
2288,5909
1463,5590
6190,5590
6440,9743
7559,5918
4797,6297
6463,6632
2947,6632
1411,6632
6229,6632
1414,6632
8527,4891
2437,4786
5903,6927
1701,1352
2151,4416
5350,4416
4422,4416
1701,4416
4422,1352
6969,4416
6969,1352
6440,7125
836,5629
7558,6029
6577,2761
7559,709
1701,2423
6969,2423
4422,2423
4797,7784
146,7395
2093,4343
5119,7461
2407,377
167,5480
1701,3561
4422,3561
601,4393
1414,1389
6463,1389
2947,1389
2437,5574
2313,5522
7559,6397
7865,6242
2899,2077
4526,6005
7559,5828
2230,6005
5119,5928
4270,7385
5903,5593
1726,7836
8527,5237
7559,6072
4270,5695
162,1872
7559,6419
2313,6465
6440,2257
2288,5593
2091,5872
4526,4366
5903,5866
2230,4366
1389,9974
1389,6080
6440,6265
5903,331
5903,5755
1726,2441
5903,11379
836,8130
7559,11812
6562,6488
1399,4332
7559,5877
1701,4479
4422,4479
6969,4479
7395,6336
2288,5866
5119,6868
1726,5822
5903,6639
2288,5755
2947,5962
1414,5962
6463,5962
4526,6521
2230,6521
3712,6307
2284,6307
4411,1872
4526,6686
2230,6686
7559,6437
5119,4951
211,5590
2313,6638
5708,6231
5119,4487
5910,4508
4526,6421
3595,7250
8148,7250
8148,7638
3595,7638
5802,7250
4477,7250
2213,7250
6442,7638
5802,7638
3685,7638
4802,7250
5501,7638
2460,7638
6746,7638
8479,7250
3985,7638
8911,7638
1797,7638
8437,7638
4344,7638
5150,7638
5552,7250
7006,7638
2472,7638
6442,7250
3369,7250
7026,7638
3063,7638
5501,7250
5518,7638
6948,7250
7713,7638
4344,7250
8680,7250
3685,7250
9342,7250
8709,7638
7026,7250
7713,7250
2460,7250
7873,7250
6154,7250
3985,7250
4477,7638
5150,7250
8911,7250
8709,7250
7006,7250
8680,7638
6746,7250
2472,7250
7262,7250
5518,7250
6065,7250
8437,7250
3063,7250
1797,7250
2230,6421
5947,2124
9607,5647
5903,7071
6378,7250
6577,6066
1599,146
6190,743
1463,743
2152,6637
4526,4489
8527,7823
8527,6131
4526,5724
2230,4489
9607,1399
9607,6081
2230,5724
1411,8685
1414,8685
6229,8685
2947,8685
5903,4909
6463,8685
5903,10203
4526,5601
2230,5601
162,12549
7558,5060
3327,8681
5119,7496
4422,6913
6969,6913
1701,6913
2288,10203
5119,4797
5119,2091
2437,6410
5455,6137
8527,1986
5119,5753
8527,2313
2947,330
6463,330
1414,330
9299,2395
2313,6496
5119,5838
5119,102
7865,8004
6440,4346
9607,6297
5119,7746
6403,7395
2313,2185
1646,7638
1646,7250
5119,6979
2334,5023
5903,6455
8527,6226
5903,6416
6440,1267
7992,6637
2407,4332
162,3310
5119,2143
2313,6132
9607,7784
6285,5023
7559,6632
449,2395
3447,3362
1389,5751
4526,4416
4526,1352
2230,1352
2230,4416
3447,2282
601,5872
1414,2184
2947,2184
6463,2184
6229,2184
1411,2184
6440,4417
5903,2204
6440,1402
1701,3785
2288,6455
4422,3785
8527,5512
8527,1979
8527,2224
8527,5111
8527,7577
234,2760
4526,2423
2230,2423
1463,4505
6190,4505
7780,5590
836,6011
5903,389
836,6178
167,6005
5903,2223
5903,4756
5903,6829
211,743
5119,5522
2313,5909
5903,1447
5687,3849
162,6012
5119,6720
7770,6405
8818,6405
8818,6513
7770,6513
1981,5023
5119,334
2288,4756
162,7559
2407,5133
6562,5647
167,4366
8527,6068
1389,5742
7411,1725
7865,2239
6969,1414
1701,1414
4422,1414
6969,2947
4422,6463
1701,6463
6969,6463
1701,6229
4422,1411
4422,6229
6969,1411
4422,2947
1701,1411
1701,2947
6969,6229
6562,6081
5903,6013
4411,6012
2093,1938
5119,4364
836,4357
2437,6665
6190,6183
1463,6183
6440,4775
6562,1399
5903,5219
5119,6465
2093,1483
1726,9974
5903,6267
1399,7281
7558,6137
1726,6080
8527,1473
6736,7638
6736,7250
5890,7250
2307,5872
4411,7559
6440,429
6440,5692
5903,5932
2288,6267
6562,6297
6440,6319
2288,5219
5903,2480
4270,2334
6440,5408
1463,2661
6190,2661
167,5724
2313,5593
6440,2431
9607,8185
234,6336
7559,8685
211,4505
162,2079
6562,7784
3447,2482
1389,6101
2313,5866
4422,5995
1701,5995
2288,2480
5119,6638
4526,6913
1389,7739
7780,743
2230,6913
2947,6928
6463,6928
1414,6928
8527,4298
1389,6006
2313,5755
1399,4891
1726,315
836,461
2440,7395
5456,1371
8527,4315
1414,5794
6463,5794
1411,5794
2947,5794
6229,5794
4411,2079
2947,6480
6463,6480
1414,6480
1411,6480
6229,6480
5903,4868
6440,8730
2407,7281
5119,6496
6969,5464
4422,1362
4422,4452
4422,5464
6969,1362
1701,5464
1701,1362
6969,4452
1701,8066
6969,8066
1701,4452
5350,4452
4422,8066
2151,4452
8761,6236
5119,6132
7559,2184
836,8748
6440,6728
6463,5688
1414,5688
2947,5688
1411,5688
6229,5688
5119,2185
3447,2288
167,4416
211,6183
1414,5519
6463,5519
6229,5519
2947,5519
1411,5519
2093,2230
1389,1904
6275,4786
5903,642
2313,10203
4270,445
1726,5751
440,3849
5350,2316
6969,2316
1701,2316
4422,2316
2151,2316
211,2661
2313,6455
4422,8589
1701,8589
6969,8589
2407,2008
2407,1570
2288,642
7780,4505
4422,4383
2151,4383
1701,4383
6969,4383
5350,4383
1389,5193
6275,5574
2407,4891
1726,10185
1924,5498
5708,5647
7112,1583
6969,2188
4422,2188
1701,2188
5455,8681
6969,2442
2151,4375
1701,2442
4422,4375
6969,4375
2151,2442
4422,2442
5350,2442
5350,4375
1701,4375
679,1371
5119,5909
5119,2784
1389,6082
1701,1498
4422,1498
2899,4343
6463,3010
1414,3010
2947,3010
1411,5456
6463,5456
2077,3888
6229,5456
6562,8185
1414,5456
2947,5456
2284,1144
6135,6737
3712,1144
5660,6737
5422,6432
6440,6469
211,2179
1701,6281
4422,6281
6969,6281
4526,1411
162,8712
4526,6229
2230,1411
2230,6229
162,3447
1389,6789
162,6374
5687,2124
6555,2124
1399,7823
1399,6131
3327,5872
5119,6927
836,6631
2313,389
1726,5742
5708,6297
4477,7992
8709,7992
7780,6183
6190,5633
2407,5237
1463,5633
2313,4756
1389,1203
7154,5919
7154,4526
7154,7865
7154,5350
7154,1701
7154,2151
1414,4830
1411,4830
6229,4830
2947,4830
6463,4830
1399,2313
2313,6829
4411,8712
162,1391
2313,2223
6440,6362
5660,9887
836,3861
4411,6374
1924,6240
7992,3864
5903,6250
211,8697
5350,6103
6969,5966
4422,5147
1701,5147
4422,6476
5350,5147
6969,5147
2151,5147
4422,7112
1701,2087
4422,2087
1701,6103
6969,6103
2151,6103
6969,6476
4422,5966
1701,6476
6969,2087
4422,6103
1701,5966
1480,4420
1414,4947
6463,4947
6229,4947
2947,4947
5119,5593
1399,6226
5903,852
5910,5373
2437,4663
8761,909
7780,2661
2093,5210
4411,1391
1389,7963
5903,5781
2407,4576
4422,2338
1701,2338
7411,7316
5119,5866
679,1480
4797,4420
6919,3888
5119,331
5119,5755
4270,6277
5422,6426
2313,5219
1389,4762
1389,6213
1726,6101
1389,5969
1399,5111
5119,11379
1399,5512
1399,2224
1726,8265
7559,5794
1726,7739
3447,7008
1726,6006
4909,4839
2284,4839
3712,4839
7559,6480
2313,6267
5903,608
2313,2480
1389,5955
1701,7593
6135,5591
4422,7593
5660,5591
2407,7823
2407,2272
2407,6131
6440,5577
5119,6639
5903,1661
5903,6261
2334,2760
5903,7918
2230,1362
2230,8066
2230,4452
4526,4452
4526,1362
4526,8066
2947,6185
1414,6185
6463,6185
7559,5688
5903,5587
162,5826
5119,7071
6440,6313
2407,1986
6229,5773
1411,5773
2947,5773
1414,5773
6463,5773
2407,2313
6440,6237
7558,8681
5119,4909
5119,10203
7559,5519
2288,6261
3447,5503
836,5900
2407,6226
4422,2856
6969,5666
1701,5666
2151,5666
4422,5666
5350,5666
211,5633
211,8099
6285,2760
1463,6275
6190,6275
5350,6592
4422,12748
1701,11464
4422,5941
1701,5162
1701,5941
4422,6592
2151,6592
6969,4475
4422,11464
2151,6309
1701,4475
1701,1336
4422,1336
6969,6592
6969,5763
4422,6309
6969,12748
4422,4475
4422,5273
6969,5941
1701,6592
1701,6309
5350,5941
4422,5162
2151,5941
5350,6309
4422,5763
6969,1336
1701,12748
1701,5763
6969,6309
1399,6068
1483,7395
12549,2124
4526,2316
2230,2316
3447,10339
5422,4327
211,900
5455,4393
7112,5080
8527,5258
1726,1904
4411,5826
4526,4383
2230,4383
8527,5545
162,4916
5422,9032
1924,6069
5903,5812
2077,629
4797,5643
4797,6190
1480,4508
211,5653
4526,2442
440,2124
4526,4375
2230,2442
4422,2440
1701,2440
2230,4375
5119,6416
2407,5111
2407,1979
2407,5512
2407,7577
2407,2224
7559,5456
6190,3191
1463,3191
5119,6455
1726,5193
4526,6281
2230,6281
7411,4932
1414,6269
6463,6269
2947,6269
6229,6269
1411,6269
6440,5759
162,5058
5119,2204
1981,2760
4411,4916
1726,6082
4797,4508
2313,642
2407,5471
6229,5844
2947,5844
6463,5844
1414,5844
1411,5844
836,4386
1411,2679
1414,2679
6229,2679
2334,6336
6463,2679
2947,2679
5910,2761
7559,4830
6440,5095
6275,6665
836,5547
1726,6789
6440,6509
2899,1938
6440,5756
5900,6097
5119,2223
836,5644
7780,5633
1463,6444
6190,6444
5119,389
7395,4511
2407,9892
2407,6068
5119,6829
4526,5966
4526,6476
4526,2087
4526,5147
4526,6103
1389,7252
5119,4756
4797,4481
2230,2087
2230,6103
2230,5966
2230,5147
2230,6476
9607,8883
9607,4420
1414,6214
2947,6214
6229,6214
6463,6214
1411,6214
1726,1203
1399,4315
5903,3327
162,5422
211,6275
2407,1324
6285,6336
1389,6523
5119,1447
2947,2010
6463,2010
6229,2010
1414,2010
1411,2010
10180,1583
5933,1583
6440,6577
6998,3888
2072,3888
7411,1392
2407,1473
6463,1049
2947,1049
1414,1049
8527,6019
5119,6267
1389,8591
5119,6013
1726,7963
5350,1872
6969,1872
2151,1872
1701,1872
4422,1872
5119,5219
5903,7020
5903,2701
8527,6438
4270,207
211,3191
2500,7395
663,7395
332,7395
8922,7395
1726,332
1726,5969
1726,4762
1726,6213
167,4452
6919,629
5119,5932
1981,6336
2437,5590
1599,5923
1414,10172
6463,10172
2947,10172
2407,4298
5119,2480
5455,5872
162,2065
1726,5955
836,2257
1411,6135
6229,6135
2947,6135
6463,6135
1414,6135
4526,5666
6577,4891
2230,5666
2407,4315
836,6265
2230,5941
2230,6592
2230,6309
4526,5941
4526,6309
4526,6592
9607,6190
9607,5643
9607,1463
3447,5888
3447,167
