Tf,Target
7260,710
5660,5909
7852,8130
5750,6275
7484,2093
7484,5826
5791,7593
7855,6421
6469,2316
6943,6082
8525,5136
8525,167
8525,1801
8525,5888
8525,6604
7268,3560
7268,10185
6185,4366
8542,11812
7313,5480
10180,11812
5933,11812
2008,6005
3864,2701
994,6421
1570,8804
6421,4416
7482,6362
9887,2288
6919,745
9816,1380
5694,5245
6928,4366
3362,6084
2300,9772
7947,6812
6378,5742
6410,6665
7834,6665
1483,4775
4928,5724
5769,5480
7505,7890
2235,7890
2235,4430
1498,4430
8637,5666
7505,4430
5742,6103
4849,4383
13053,5781
4849,8589
7101,2316
6829,6012
1938,4775
608,4849
2067,4357
3362,4486
7587,836
4884,3653
761,6006
761,7739
5704,6080
3595,1904
8148,1904
5679,6178
3712,12613
679,6695
2284,12613
679,6585
1313,6185
5630,836
7622,2119
3743,836
5979,836
10965,2316
7873,1904
7262,1904
3369,1904
9066,1904
6065,1904
5757,6913
5501,1904
7713,1904
5150,1904
5890,1904
6948,1904
5625,1904
5552,1904
5518,1904
2460,1904
4802,1904
3985,1904
8437,1904
6442,1904
8015,1904
4605,1904
8709,1904
7143,1904
6736,1904
4477,1904
2213,1904
7026,1904
8680,1904
6746,1904
6468,1904
2252,1904
2472,1904
304,1904
1797,1904
6154,1904
3502,1904
9342,1904
3685,1904
7759,761
4339,1904
8219,1904
5802,1904
4344,1904
8818,1904
7006,1904
2012,1904
2751,1904
8911,1904
3063,1904
8479,1904
4489,6585
5601,6585
5601,6695
4671,8265
4489,6695
5775,5480
409,2282
4869,4366
5777,8066
8731,5515
5777,1362
5777,5464
5777,4452
6285,6410
5995,7020
1152,144
5874,5756
2173,7963
7558,5724
8731,8130
2338,10339
5210,6913
2119,3447
2078,10339
7313,4383
7313,1498
7313,7505
7313,2235
7313,8589
2251,6595
2455,2482
7418,167
7418,1801
128,4430
7418,5888
1380,6012
3385,167
4935,2395
3385,5888
1986,6012
10283,7559
4711,8527
13063,5971
13063,1336
9783,5547
13063,5763
8507,7601
13063,5941
13063,12748
5542,8130
13063,6592
13063,5273
13063,4475
13063,6309
13063,11464
13063,11498
9783,1900
13063,5162
3785,5574
6237,5724
2129,2314
11416,5601
11416,4489
1986,3447
5643,6275
852,9743
6438,10339
9892,5955
2127,6695
6257,1661
2127,6890
6257,6261
2127,6585
2127,2303
709,4786
2684,6275
5480,6789
7843,2403
7490,388
13057,7567
5769,1498
761,5969
163,5601
761,332
35,3561
761,4762
5769,8589
761,6213
5769,4383
163,4489
5408,5781
7587,6789
4393,6585
4393,6890
4393,2303
5807,6182
4393,6695
102,6686
4417,2395
211,228
13053,7836
8165,6562
7260,5480
5947,5812
6251,4830
5910,5724
2119,6012
6073,1721
8762,5218
7395,10339
8165,5666
8175,10339
6590,10339
8165,2856
3697,5971
3697,6309
8712,4416
3697,11464
3697,5162
3697,12748
3697,6592
3697,5763
3697,1336
3697,5941
3697,5273
3697,4475
146,6582
3864,8130
7720,12748
7720,4475
7720,1336
7720,6592
7720,11498
6380,1402
7720,5971
7720,5763
7720,5162
7720,5273
7720,6309
7720,5941
7720,11464
6245,5724
5775,8589
5775,1498
5962,4366
5775,4383
2235,683
1498,683
5933,6496
10180,6496
8542,6496
5704,8730
7505,683
5120,2856
3785,6374
5120,5666
3785,8712
3785,1391
7567,5574
7947,5781
7228,5500
1380,3447
2284,4588
2435,10172
3712,4588
10180,5769
4985,3362
146,6631
315,6421
7019,5503
5704,4386
2257,6421
6257,6523
5676,6406
6676,2440
5751,5688
7890,6562
1599,1389
6250,6012
1643,3785
6639,7593
6319,5480
2150,4786
6757,2316
6919,3697
2403,6012
629,5638
4550,2314
7759,4928
7843,2119
5822,6006
5822,7739
6504,7739
6504,6006
2106,6789
6203,1203
318,5422
128,683
5408,7836
7260,8589
7260,4383
7260,1498
7260,7505
7260,2235
5928,5147
5928,6103
7766,6888
6883,6686
6570,7593
7601,710
2184,6309
4474,7252
5115,6012
5468,5408
3595,5742
6334,5742
2276,3999
7977,2065
2276,4270
8148,5742
1868,2395
6506,2188
8185,2314
7577,5955
1979,5955
5498,5666
811,5955
6106,5763
6106,12748
6106,4475
6106,6309
6106,1336
6106,6592
6106,5941
3556,144
3722,4786
5560,5742
3798,5742
365,5742
5625,5742
9342,5742
1692,5742
8350,5742
2124,2395
3601,5742
2472,5742
7770,5742
6948,5742
8015,5742
6746,5742
8911,5742
6736,5742
5588,5742
4605,5742
5552,5742
4344,5742
7567,8712
6154,5742
1440,5742
8514,5742
8818,5742
9772,2442
8479,5742
5523,5742
7006,5742
8437,5742
6142,5742
3502,5742
6291,5742
2213,5742
4369,5742
3063,5742
7713,5742
6433,5742
8039,5742
5978,5742
4539,5742
3685,5742
7026,5742
8709,5742
5090,5742
4962,5742
5890,5742
5518,5742
7873,5742
5631,5742
7311,5742
3400,5742
8680,5742
7177,5742
6708,5742
4555,5742
5501,5742
1680,5742
4396,5742
5529,5742
6065,5742
3369,5742
7567,1391
304,5742
6347,5742
6667,5742
1797,5742
7567,6374
4477,5742
6442,5742
6070,5742
7262,5742
2252,5742
2460,5742
8000,5742
4518,5742
7143,5742
5802,5742
4390,5742
6468,5742
5954,5742
5150,5742
9772,4375
4339,5742
8219,5742
5492,5742
9066,5742
3985,5742
2751,5742
2012,5742
5880,5742
4802,5742
476,5742
5121,5742
4837,5742
5979,6789
5630,6789
8078,6789
6214,6789
3743,6789
761,1002
1203,4916
6829,5601
5005,4916
4466,1203
7316,2395
9343,6012
4616,6012
5587,6665
1374,5955
4171,5955
1017,5955
4947,6084
5777,228
8509,5888
8509,1801
8509,6604
7947,7836
8509,5136
8509,167
7482,331
12879,7593
536,2423
608,4643
7482,5755
6269,6006
6269,7739
1752,1362
1752,8066
6203,5826
1752,4452
2288,5574
7918,6183
330,5593
10046,6403
852,1402
4152,6521
7355,6005
7622,2410
7622,6012
3540,4366
3861,6421
5653,6303
4947,4486
5013,6005
10115,4452
10115,8066
10115,5464
10115,1362
540,4474
6319,4383
6868,5464
6868,1362
6868,4452
6868,8066
318,1721
10180,6638
318,4171
318,1374
5933,6638
8542,6638
318,1017
4713,4505
4954,2482
5005,6913
5181,6084
2093,6084
5826,6084
2438,6521
7008,4366
4466,5826
7188,4452
7188,1362
12883,3999
5694,2438
12883,4270
7188,8066
4430,5666
7890,5666
7890,2856
4797,5759
1986,4489
1986,5601
4239,1203
4918,6421
6257,5629
1570,2179
8591,6686
2119,4489
2119,5601
5822,4762
5822,5969
5822,6213
3952,3785
5995,6261
4865,5422
2091,5759
5995,1661
5581,6421
5874,6101
13053,2140
7029,11416
7857,2079
6250,3447
5992,2316
5757,2316
3922,5218
536,5931
1234,5218
27,315
2093,4486
5181,4486
5826,4486
7622,3447
3756,2395
4849,2188
6034,228
7484,5995
1334,5111
1334,7577
1334,5512
440,2282
11379,8265
6506,1352
6506,4416
1483,1447
3712,4466
1234,8697
2284,4466
1380,5601
1380,4489
4643,5574
6486,5510
3615,167
3615,5136
7601,5480
3615,5888
3615,6604
3615,1801
4655,6686
5640,4786
2179,8467
2378,1362
9816,6421
2378,5464
2378,4452
2378,8066
2288,1391
4239,5826
8130,6103
8130,6281
8130,5147
9783,6082
6269,6213
1669,5812
6380,5756
2403,3447
6269,5969
6269,4762
6034,4452
6034,1362
6034,5464
5874,8147
6034,8066
6504,6213
6504,5969
6504,4762
2514,3999
7075,6275
5877,6275
7460,2482
8804,5763
8804,1336
8804,4475
8804,12748
8804,5941
8804,6309
8804,6592
7780,4375
5912,6686
5923,6275
7780,2442
4886,5510
144,5083
1027,8467
4300,2282
5911,6521
5062,5888
5062,1801
5062,167
7190,6005
3363,5888
3363,167
6515,2079
3363,5136
3363,6604
3363,1801
6644,433
4849,4416
4849,1352
6727,5218
2173,2314
12549,5751
2226,6012
608,6237
4865,1721
2265,6686
4865,1017
4865,4171
4427,315
5769,2188
6676,6073
5822,1002
7313,2188
6504,1002
4643,6374
4643,1391
5115,3447
5210,2316
4643,8712
5005,4479
9299,6267
5995,6523
5638,5688
35,12549
5775,2188
6638,2482
9787,2482
8199,5422
7843,2410
7843,6012
35,5028
1049,6012
5468,5692
2480,5085
7836,6665
4839,5888
13053,4849
4839,167
2010,5759
6251,2679
8156,6577
7601,7505
7601,4383
7601,1498
7601,2235
7601,8589
1049,3447
5471,4916
5729,4786
6562,11416
4469,2288
7313,4416
536,1872
10172,5724
5815,1380
7313,1352
8568,4505
9783,1353
8099,6676
10115,228
5393,6676
2572,6406
445,5574
4616,5601
4616,4489
6137,6275
7536,8265
2314,4366
540,2441
100,6686
7852,6631
35,6494
852,5756
4932,6183
318,3561
6631,5510
6523,7963
8507,6583
6582,5666
6582,2856
6560,6521
2580,6521
3753,5909
6250,5601
6913,1203
6250,4489
540,429
6263,6406
8004,6437
7817,2065
5769,4416
5769,1352
6470,3785
2127,3653
9772,7559
4825,3861
7947,2140
8199,4171
8199,1721
8199,1017
6727,8697
7036,2482
445,8712
5408,4849
445,1391
4951,5759
2403,5601
2403,4489
5866,6183
8385,7593
8731,6582
6506,5115
102,5759
7855,7567
7260,2188
7843,3447
8156,6509
2229,7252
12549,5519
10283,7739
10283,6006
6913,5826
4846,5480
1480,6410
7622,4489
7622,5601
7963,4916
5775,4416
2119,5181
994,7567
5775,1352
900,6521
4375,4775
5995,5629
4825,6416
5867,7963
6257,2251
1483,5979
1483,6214
6378,6082
5115,5601
5115,4489
2393,2079
9892,11416
2378,228
5160,5464
5160,1362
5791,27
5160,8066
1938,6214
5160,4452
7009,6521
10180,5791
6919,908
6209,6665
7780,7559
9787,6562
7116,6406
6883,5759
6937,4505
608,9743
8731,6631
1027,729
6380,6101
6378,5547
6378,1353
6750,710
1516,6888
7260,4416
7260,1352
5874,6595
4481,4417
5471,6913
6415,4786
6235,12916
4942,5676
7947,4849
4942,3560
4865,3561
10965,2440
6943,6005
4846,4383
3864,6631
4942,10185
10305,167
10305,5888
6251,7746
8752,4954
6378,6005
5542,6631
5578,4916
6380,8147
6203,5995
6627,6406
8165,2288
7215,2079
5120,2288
1049,4489
1049,5601
7555,5574
7069,5574
8752,6728
7997,5866
6316,5160
4825,5900
2276,6410
2276,7834
13053,4643
4886,836
6319,4416
8591,5759
5468,1904
9783,6961
10283,4762
10283,332
10283,6213
10283,5969
9743,10339
4466,5995
1208,5422
11464,167
1336,167
4475,5888
5273,6604
5273,5136
5971,5136
11498,167
5763,167
11464,6604
11498,6604
12748,5888
12748,167
5273,1801
5162,5888
5971,5888
11498,5888
5971,6604
5273,5888
11498,5136
5971,167
5162,167
4475,167
1336,5888
11464,5888
5162,1801
11464,1801
5971,1801
5763,5888
5273,167
11498,1801
1599,2265
1027,7347
8199,3561
2129,5510
10185,2229
7555,6374
7843,5601
7843,4489
7555,1391
7555,8712
4825,5193
5775,5115
6542,2065
4825,994
1017,11416
1374,11416
5769,5115
1599,7197
4171,11416
2455,5666
2226,3447
2150,2395
4868,4916
852,6101
5411,10339
7020,2087
7020,5966
811,11416
7020,5147
7385,2442
7385,4375
7020,6103
1203,2316
7020,6281
5005,2316
1979,11416
908,5160
10283,1002
7313,5115
7555,2086
2067,5522
1879,3999
1879,4270
6750,5480
7069,1391
3712,440
5498,2288
6730,8066
6730,5464
2284,440
6730,1362
4239,5995
6730,4452
27,6084
5692,4452
2784,5218
2067,5838
4671,2442
4671,4375
9772,9816
4479,6309
2067,642
4479,5941
4479,1336
4479,5763
4479,12748
4479,6592
4479,4475
11416,1203
7622,5181
3722,2395
7997,6132
1208,1017
1208,1374
1208,4171
1208,1721
4655,5759
5471,4479
3595,6082
6334,6082
8148,6082
7738,5218
4315,5724
9887,5888
9887,167
5160,228
852,8147
5903,6665
7601,2188
27,4486
8350,6082
4539,6082
5880,6082
1680,6082
6291,6082
1692,6082
2460,6082
476,6082
3685,6082
8680,6082
365,6082
5978,6082
8911,6082
6433,6082
5954,6082
4390,6082
3063,6082
9342,6082
2472,6082
5552,6082
8219,6082
4339,6082
6948,6082
5560,6082
3502,6082
304,6082
8000,6082
2751,6082
7873,6082
9066,6082
7311,6082
5518,6082
8709,6082
6442,6082
2252,6082
7713,6082
3798,6082
5625,6082
6468,6082
1797,6082
4518,6082
5501,6082
3601,6082
7006,6082
6070,6082
5529,6082
5802,6082
6708,6082
4396,6082
2213,6082
6347,6082
6154,6082
163,1203
7770,6082
3369,6082
4837,6082
6641,6082
1440,6082
3985,6082
5523,6082
4369,6082
8818,6082
4962,6082
6736,6082
7262,6082
6142,6082
6644,4986
6065,6082
3400,6082
8039,6082
6746,6082
5631,6082
5492,6082
4477,6082
2012,6082
5150,6082
8479,6082
5090,6082
5588,6082
5121,6082
4912,6082
8015,6082
4555,6082
8437,6082
6513,6082
6667,6082
8514,6082
7177,6082
7143,6082
7026,6082
4344,6082
4802,6082
4605,6082
5890,6082
2265,5759
608,1402
8922,2129
482,2423
1046,10339
5133,2065
6486,6789
7784,5955
7804,10185
2461,6577
6676,9772
318,12549
5148,2423
2008,315
2086,5503
5422,5487
318,5028
11416,5826
2226,4489
2226,5601
1353,6012
1463,2423
6190,2423
7890,2288
4430,2288
7101,6073
8148,5547
6334,5547
3595,5547
3595,1900
6595,6309
8148,1353
6595,5941
3595,1353
5815,6421
6595,6592
4550,5510
13053,6237
6644,5679
389,5724
163,5826
608,5912
4837,5547
6746,5547
6442,5547
1440,5547
6154,5547
7713,1900
8015,5547
6433,5547
7713,5547
8911,5547
7873,5547
2751,5547
9066,5547
7006,5547
5523,5547
2012,5547
8514,5547
8479,5547
6468,5547
8437,1900
5150,5547
2252,5547
304,5547
3063,5547
5802,5547
4390,5547
4605,5547
3502,5547
6291,5547
5588,5547
6736,5547
4369,5547
3985,5547
4511,5510
4339,5547
2472,5547
1692,5547
1797,5547
8219,5547
6948,5547
6347,5547
7262,5547
4539,5547
7311,5547
8350,5547
2213,5547
3985,1900
8709,5547
365,5547
8000,5547
6065,5547
6736,1900
4477,1900
3685,1900
8709,1900
4344,5547
2460,5547
7143,5547
3798,5547
5880,5547
5978,5547
5625,5547
1680,5547
3601,5547
5802,1900
8818,5547
5552,5547
9342,5547
8680,1900
7026,1900
8680,5547
5560,5547
5501,5547
5090,5547
3369,5547
2460,1900
5121,5547
5518,5547
4518,5547
4802,5547
5890,5547
8437,5547
6442,1900
5518,1900
4477,5547
5501,1900
4396,5547
7026,5547
7177,5547
5150,1900
6070,5547
5529,5547
5492,5547
3400,5547
4555,5547
7770,5547
3685,5547
6708,5547
476,5547
6667,5547
5954,5547
4427,6084
2679,4916
7262,1353
3369,1353
8911,1353
7713,1353
3985,1353
2213,1353
4344,1353
6948,1353
2472,1353
5518,1353
7873,1353
6736,1353
563,601
7006,1353
8818,1353
7601,1352
6154,1353
4802,1353
8479,1353
7601,4416
4477,1353
1797,1353
5501,1353
3685,1353
7026,1353
2460,1353
8437,1353
6065,1353
5802,1353
5150,1353
4868,6913
5552,1353
6442,1353
9342,1353
8680,1353
8709,1353
5890,1353
6746,1353
3063,1353
8507,6103
6750,8589
4886,6789
8507,5966
8507,2087
8507,3939
8507,7112
8507,6825
6750,7505
8507,5147
8507,6281
6750,2235
5847,6521
6750,4383
6750,1498
8507,6476
6919,5577
7260,5115
11812,6103
11812,5147
8185,5510
318,6494
5912,5759
2443,7587
100,5759
7347,2079
7268,8265
1352,6577
3785,4366
332,6577
663,6577
8922,6577
2500,6577
8148,6005
3595,6005
6334,6005
4427,4486
5581,7567
6465,7252
4918,7567
2093,4469
5083,7252
4865,12549
4795,6005
4390,6005
3063,6005
5625,6005
6380,6595
5656,6005
6405,6005
8514,6005
5492,6005
6442,6005
6065,6005
2213,6005
5856,6005
3369,6005
7143,6005
5890,6005
4802,6005
3798,6005
6667,6005
9342,6005
5880,6005
3985,6005
5523,6005
5552,6005
4837,6005
3400,6005
6948,6005
5529,6005
5829,6005
8479,6005
5541,6005
6708,6005
6154,6005
5954,6005
5021,6005
4605,6005
6736,6005
7873,6005
8015,6005
5501,6005
5879,6005
7713,6005
9066,6005
6291,6005
6746,6005
7770,6005
7026,6005
1692,6005
8039,6005
8437,6005
5631,6005
365,6005
8709,6005
6142,6005
4555,6005
2751,6005
5802,6005
5588,6005
5150,6005
6468,6005
7311,6005
5090,6005
8680,6005
4477,6005
3601,6005
6347,6005
5518,6005
4396,6005
6070,6005
8000,6005
4369,6005
2252,6005
5121,6005
4518,6005
1440,6005
4539,6005
476,6005
8350,6005
2460,6005
1483,5587
5560,6005
304,6005
7262,6005
2472,6005
8818,6005
8219,6005
5978,6005
7006,6005
4339,6005
1680,6005
6641,6005
7177,6005
3685,6005
6433,6005
1797,6005
4344,6005
4912,6005
3502,6005
8911,6005
6513,6005
4962,6005
2012,6005
8752,5844
7834,5574
5519,4486
6410,5574
683,2079
2461,6509
3278,5218
4711,745
7578,5422
10965,6073
1938,5587
8762,2282
7947,4643
13063,4786
4343,5941
4343,6592
4343,6309
5640,2395
6488,4916
6631,6789
5755,4916
6883,2182
331,4916
2251,7020
5867,2314
5974,6665
5408,6237
5468,5742
9772,6006
9772,7739
540,4430
4884,601
5116,5464
5116,4452
5116,8066
5116,1362
12883,7834
12883,6410
4865,5028
5908,7252
5515,6686
9816,7567
3697,4786
10046,5955
7720,4786
4353,6521
449,5545
4487,2482
6919,2257
5471,2316
2143,2482
7843,5181
4416,6509
5969,6509
6213,6509
332,6509
2500,6509
8922,6509
663,6509
4762,6509
1352,6509
8467,167
8467,5888
4474,7963
1208,3561
7834,6374
1646,315
9299,7125
7385,7559
7834,1391
6893,315
9299,6311
9299,5743
7834,8712
5694,5932
6594,6406
388,5653
9783,6005
6730,228
6378,6961
9772,332
9772,4762
9772,6213
9772,5969
4954,5666
7567,4366
1313,5850
6829,5826
482,1872
6440,6103
6440,2087
6440,5147
6440,6476
6440,5966
6006,1721
7578,1721
7578,1017
7578,4171
6440,6281
4868,4479
4825,2455
2431,3362
5729,2395
1353,3447
4357,6275
6257,4417
608,5756
2119,1203
2119,5005
1986,1203
3254,1721
331,6913
2514,7834
6888,6476
6888,5147
6888,2087
4671,7559
6235,5724
6888,6103
2514,6410
6888,5966
6888,6281
1463,1872
6190,1872
8761,7587
5148,1872
1483,6632
2006,7008
6583,6665
8199,12549
2437,4505
1938,6632
11379,2442
11379,4375
13053,9743
2435,6182
852,6595
4846,4416
7780,7739
7780,6006
7947,6237
8199,5028
2173,5510
3278,8697
1986,5826
4865,6494
1380,1203
7963,2316
6582,2288
6106,4786
2119,5826
743,6267
8525,6521
2184,4786
2129,836
7759,6668
4446,3999
4446,4270
6506,1380
4825,5822
4825,5013
7355,315
629,5670
563,5273
563,12748
563,4475
563,1336
563,5941
563,6309
563,5162
563,5971
563,5763
563,11498
563,11464
563,6592
5013,315
4711,5577
6432,4756
9787,5666
7460,5666
9787,2856
3582,6406
540,683
6406,4775
4944,6665
1380,5826
3888,5724
6638,5666
8507,6412
7766,6695
2443,2226
7766,6585
7766,6890
7766,2303
2220,3362
8748,5147
8748,6103
3922,2282
8199,6494
6615,5422
1234,2282
6374,6275
7484,4916
6532,5464
6532,4452
6532,1362
5116,228
6532,8066
7767,6676
144,6240
5872,2482
2101,6275
1246,6406
7601,5115
6644,9607
2136,7395
2288,4366
1516,6890
1516,2303
1516,6585
1516,6695
2115,5503
331,4479
7484,6913
1725,6309
6644,5095
1725,5941
1725,6592
355,6577
3327,6665
4643,4366
2129,6789
8004,2185
1599,3615
7418,6521
5578,2316
1353,5601
1353,4489
9772,1002
8752,4353
7780,4762
7780,5969
7780,6213
3385,6521
6718,5877
6718,7075
4884,6309
4884,5941
9800,5724
4884,5273
4884,11498
4884,5971
5023,6309
4884,1336
4884,6592
4884,4475
4884,5763
4884,5162
4884,11464
4884,12748
6961,3362
6718,2947
6718,1414
6718,1411
6718,6463
6718,6229
7019,6183
6415,2395
10185,3310
5587,5574
4849,1380
4550,836
8185,836
5704,6178
6562,2161
7482,2115
7578,3561
1643,6562
6727,2282
7759,6319
6750,2188
6615,1721
536,710
10180,10172
2300,2079
5933,10172
8542,10172
8148,6961
3595,6961
6250,1203
6412,7252
8804,4786
8761,2226
4616,5826
6442,6961
5802,6961
8911,6961
3063,6961
8709,6961
7026,6961
1797,6961
2472,6961
7006,6961
5518,6961
2460,6961
3685,6961
4477,6961
8818,6961
5150,6961
6154,6961
9342,6961
7713,6961
4344,6961
6736,6961
6746,6961
8437,6961
3985,6961
7873,6961
8479,6961
8680,6961
6948,6961
5501,6961
5552,6961
5258,6084
440,2065
7036,2856
7036,5666
355,6509
445,4366
5587,1391
13053,1402
4270,5804
7622,5005
7622,1203
2403,1203
7484,4479
5995,4417
7947,9743
6812,2482
1658,6665
4868,2316
6250,5826
5210,6073
5005,2440
5258,4486
6750,1352
2008,6084
6750,4416
4375,6214
5769,1380
7313,1380
2455,2288
7780,1002
4152,12916
6515,3785
7836,5574
4550,6789
1399,5456
5775,1380
9794,7252
4941,3362
1599,5062
8712,6421
6013,10339
13053,5912
2251,6261
2251,1661
2403,5826
7482,5245
12549,6362
4300,2065
6251,6720
608,6101
4671,9816
6496,6012
6994,3447
5804,6012
5115,1203
13057,6012
6203,4916
7622,2093
2008,4486
5812,5218
7622,5826
2251,6523
7505,5676
2235,5676
6251,6486
7505,3560
2235,3560
2229,7963
5660,3861
454,3362
4935,8697
8265,8066
8265,1362
8265,4452
1599,3363
4466,4916
2438,12916
7536,2442
8185,6789
7536,4375
1498,10185
11379,7559
5115,5826
7505,10185
2235,10185
1208,5028
5660,6416
6927,2431
5408,1402
4511,6789
1208,12549
6362,7008
6628,1362
6628,8066
2093,4474
6628,4452
608,8147
5181,4474
8509,6521
5468,5547
8637,5888
8637,167
7029,2161
7190,315
7264,5955
7484,5655
4474,2314
536,5480
1208,6494
10180,7720
5005,4711
13057,3447
2679,2316
128,3560
9299,6265
1334,4830
5676,5160
1924,1078
9593,5653
5515,5759
4469,5136
4469,1801
4469,167
4469,5888
4469,6604
7766,3653
6406,1447
35,2423
1049,1203
6532,228
128,10185
7260,1380
4239,4916
5660,5900
6135,5900
2212,5759
2173,836
6275,6585
7836,1391
7836,8712
7836,6374
2439,6476
2439,6103
5911,12916
2439,6281
2439,5966
2439,2087
2439,5147
4447,6275
10339,2482
8752,5812
2393,3785
5815,7567
5453,5218
6488,2316
7385,6006
7385,7739
6203,6913
7947,1402
449,5638
6943,315
1049,5826
331,2316
5755,2316
7555,4366
6927,8591
536,4383
536,8589
536,7505
536,2235
536,1498
3615,6521
7843,5005
7843,1203
2251,5629
5119,6888
7746,6686
5629,10339
13053,5756
5660,5193
6135,5193
2127,601
1646,6084
6893,6084
5874,6203
6506,6421
4671,6006
4671,7739
4671,7578
1646,4486
6893,4486
4466,6913
2119,5995
4711,2257
5694,5148
5670,5503
5086,1334
8932,1334
7897,1334
5005,6073
6604,1334
5136,1334
13063,2395
5704,6313
7947,5912
7536,7559
35,5931
7843,5826
7843,2093
5062,6521
5473,10339
4270,4796
4270,3606
4270,4001
4270,6176
4270,6233
4270,2775
4270,5019
9299,4918
4270,467
4270,6422
5464,6103
4452,6103
5464,6476
5464,5966
5874,6257
1362,6281
1362,6103
5464,6281
5464,2087
5464,5147
1362,5147
3363,6521
5874,7020
5932,10339
6251,11812
5694,334
1002,6309
6523,5510
5660,994
1002,6592
1002,5941
2173,6789
4839,6521
10046,11416
4526,4505
5947,5909
1473,5955
3952,7587
7578,12549
7720,2395
1402,5510
3697,2395
1643,2226
5453,8697
7069,4366
7355,6084
2093,2441
5181,2441
6560,12916
1634,10339
9772,7264
5408,5756
146,5581
7385,5969
7385,4762
7385,6213
737,6585
5591,6183
6590,6406
737,6695
6728,6012
7578,5028
5013,6084
4239,6913
7228,5577
425,2442
6750,5115
6644,5219
4942,8265
4671,4762
4671,6213
4671,5969
4671,663
4671,332
4671,2500
6406,6214
6687,5503
7355,4486
6406,5979
6209,5574
5181,429
2093,429
4909,5170
2284,545
2284,2006
2284,5170
3712,5170
10203,5170
3712,2006
3712,545
4909,545
6994,6012
5867,5510
3485,6410
13057,4489
2784,2282
6562,7593
13057,5601
5471,2440
5013,4486
2226,1203
35,1872
4849,6421
12549,5755
1516,3653
8165,1801
8165,6604
8165,5888
8165,5136
8165,167
6203,4479
5874,12879
1879,7834
1879,6410
8507,13053
162,1078
7738,2282
6412,8165
5086,2443
608,6595
146,5877
146,7075
8932,2443
7897,2443
7587,1334
6953,4375
6953,2442
2226,5826
146,2947
146,1414
146,6229
146,6463
146,1411
6209,1391
6209,8712
6209,6374
6073,2423
7268,2442
7578,6494
7268,4375
9892,2161
5081,6577
1313,6249
4446,7834
4446,6410
8681,10339
9787,2288
4489,5941
4489,6592
4489,6309
5601,6592
6106,2395
4479,4786
5601,6309
4825,5085
5601,5941
146,6718
5468,6082
4466,4479
5704,8542
8156,5692
6994,5601
7482,2438
6994,4489
2701,2482
4487,5666
3999,3191
3010,10339
2572,5160
2143,5666
6913,4916
7484,2316
7889,8591
1152,10339
6527,6012
5769,6421
7601,1380
6595,4786
7385,1002
1399,3010
7313,6421
7759,6829
10155,1362
10155,8066
7947,5756
10155,5464
10155,4452
2438,5724
9299,6812
5005,5911
5593,5724
5775,6421
679,5941
679,6309
679,6592
5120,1801
5120,5888
7460,2288
5120,5136
5120,167
5120,6604
4825,6515
2442,6632
4375,6632
2229,2314
6251,6496
2127,1336
2127,5763
2127,6592
2127,4475
2127,5941
2127,5273
2127,5971
2127,12748
2127,11498
2127,6309
2127,11464
2127,5162
7804,8265
2403,5995
4335,5111
5498,5888
7036,6562
5498,167
4335,5512
4671,1002
4239,4479
3712,5918
5908,7963
10203,5918
2284,5918
4909,5918
5081,6509
6470,7587
7622,5995
6644,6080
3278,2282
1904,8591
4393,5763
4393,6309
4393,5162
4393,5941
4393,12748
4393,1336
4393,4475
4393,11464
