TF,Target
7625,6832
3512,4131
9315,3833
11559,3457
14973,9517
9154,12667
11970,13769
1055,6792
7517,3493
5898,15655
599,6832
11993,3833
9112,6264
6052,7257
4482,16502
10062,12729
9642,9052
3481,6763
3586,15725
16912,8431
3644,4131
646,10314
6179,1670
16275,16787
2663,14309
10451,14702
186,10528
16281,13582
16281,9077
17304,10827
6311,3936
12500,16188
695,8365
4882,17534
7690,15149
8172,7637
4926,10889
4751,13769
7459,1076
3344,181
13401,12667
14909,13769
15643,6610
15311,10314
3344,9500
6157,13918
3344,17161
1447,7113
15160,12945
8195,6832
14944,9517
906,4482
8072,12729
3344,17689
7486,13576
16912,15871
2881,15725
14248,13723
12588,12681
3350,8157
612,2374
3344,7082
13581,3475
12588,1202
12588,3998
12588,7129
12588,811
12588,7459
12588,2493
12588,5123
186,14973
9100,4759
16357,1447
16912,11970
7486,11003
6187,6133
289,3493
5209,9387
16912,9047
11604,13617
14668,6626
7244,1076
9484,1447
2320,1447
6624,599
5821,9387
1896,6944
3512,4874
15227,9387
11757,12667
9192,15997
4830,4759
16072,4759
1453,4759
13227,4759
15991,4759
715,6763
7142,15725
9192,3480
305,1447
6233,17304
6624,12500
56,6802
3087,8514
7427,17689
2274,14755
12760,9517
2648,6944
9075,4398
11993,15997
12535,11315
8477,13769
11737,15725
3007,10086
16912,11217
6660,420
12325,6944
12500,14344
924,14652
868,3493
7256,12667
9642,6547
9192,1283
5548,4759
7698,3225
9192,3475
7666,4398
7092,14145
15891,11522
617,2586
13581,11497
3007,14910
10827,16491
3350,12232
12131,4131
4844,6802
11317,5896
1055,4844
16275,2693
16912,2768
14651,10865
612,1410
11317,3903
8077,16281
6311,17475
3476,12667
13287,15230
8925,11315
10150,4398
17089,12729
10279,8910
6660,12518
12131,4874
532,15230
7698,9365
305,13723
10999,623
617,8365
6157,13318
612,6233
17304,7268
15891,3047
7698,15964
15891,1030
186,3123
16198,3903
15712,6802
11640,10127
12588,14656
15311,1447
8632,11730
305,5280
4926,11233
9283,6162
16414,14145
12274,8514
8431,14169
16357,661
11317,10900
970,6588
11739,14427
12765,13319
5826,11557
12551,14145
7285,10120
8077,7268
10539,10891
16281,14410
9484,661
2320,661
16912,3077
7734,13769
7625,4759
13545,15149
16357,13723
13634,12667
10617,3225
7130,1266
3007,9953
8862,12729
2378,15725
10369,2378
186,13586
17304,16281
9861,8514
11316,16565
970,14652
5964,14702
9484,13723
15302,13723
864,13723
4230,13723
3300,13723
2320,13723
17251,13723
6626,12667
773,13770
16357,5280
1276,8910
7698,12760
7486,12519
15227,2762
17043,16565
15227,12535
7486,10897
4926,7244
2274,4312
6775,10282
1256,13723
17304,10391
2320,5280
9484,5280
11993,1283
17534,16491
6187,12261
291,7637
5740,14145
7285,3276
15891,17156
8869,9332
553,11013
14667,12667
11739,9107
1244,14145
3940,9332
11965,4961
15891,4687
9623,14145
305,661
3465,4874
14769,14652
715,10314
186,7427
9401,15230
15780,8514
9192,7201
8195,4759
10617,9365
6138,11013
7127,7341
13369,6086
16898,8422
8632,11123
7486,12425
7698,9387
12588,9803
16898,10352
5140,6086
4926,8910
9192,11497
11317,13626
15311,661
646,13723
695,16955
4312,1076
778,17472
8077,14109
8282,11233
13761,9517
7691,6626
1447,3158
528,16565
6179,7269
773,5105
15997,16714
4588,17304
646,5280
3007,4630
15311,13723
11431,10865
15623,12048
773,5891
9632,10062
15160,2573
6796,4131
3839,13723
6187,428
6312,622
14651,14909
15311,5280
8363,15725
9756,14655
3806,14145
11640,854
13514,8636
10563,10127
3465,4131
8030,12667
7143,12667
5945,12667
10451,7100
11850,16714
4005,1076
10449,3088
16198,13626
16275,10844
4882,12729
10369,7955
7698,6802
13514,15725
11640,13402
7486,16118
10867,542
661,5740
16898,13886
4000,623
2274,5895
9668,16565
3997,14427
14032,14309
2674,13582
2674,9077
14651,10127
10563,10109
15643,10109
9632,15546
9100,4398
8431,906
3436,1076
9632,259
9632,8185
16275,3574
8920,8514
3087,17534
16912,11887
3997,11520
5165,12667
5156,6547
16912,6691
11730,14145
10617,9387
3350,14807
715,1447
5896,9332
8632,6301
11739,8862
1211,4961
9632,8641
6187,17130
6187,9561
773,12792
11317,12609
4830,4398
6401,15725
13227,4398
15991,4398
4729,4398
9794,4398
16072,4398
1453,4398
1266,16434
1949,14755
7700,8910
773,3852
11739,11520
7759,17425
3686,16275
12765,11348
17304,14109
6660,940
7690,7341
11185,13216
14432,13576
6086,4940
5910,15725
14702,1076
9825,4131
8130,14655
12063,9332
14910,17689
5548,4398
5114,9749
9332,2586
11612,3784
1310,13723
15374,6796
11612,12338
186,15270
3997,13303
924,3457
9636,15879
11827,12729
17275,12729
12604,15149
14070,622
9122,16714
3391,9332
3481,13723
8514,15725
617,16955
7427,6802
11993,11497
13305,4131
15227,10282
4000,3482
3997,8862
15227,11730
3344,11774
9112,2543
5809,9332
9632,16146
6660,3275
778,13362
11185,5289
11725,16565
10563,4940
14651,14342
10867,17193
10539,17131
9632,13556
7117,9332
9861,17534
9632,14430
14668,11315
14651,13401
7342,8514
8282,7244
8506,15230
16275,16487
2615,16714
1971,9332
4687,10282
7698,2762
7625,4398
16620,14655
715,661
8431,17689
15891,1519
3481,3784
16912,12715
13604,3158
14529,3088
17304,9645
16492,15149
715,13723
1389,4961
970,3457
13305,4874
1330,3784
16118,11315
15994,9517
11604,5740
15374,5196
9632,9623
15227,11123
11887,14145
15426,15725
5209,11123
15780,17534
2274,16434
14340,15964
773,14310
11534,14755
715,5280
14655,16565
10889,14145
10867,4403
17175,8514
228,6796
599,4398
3686,10120
13830,9332
186,7526
14769,3457
10860,13540
8431,6132
16227,3225
8195,4398
2274,15749
7517,5891
17016,16714
9632,8926
7069,8910
6179,14427
12588,6832
12765,1351
6086,10127
13581,1211
15643,11706
154,17689
612,4532
16912,8984
7517,13770
7486,4926
16898,3391
955,16714
5598,622
8990,8514
9363,622
7698,14336
8694,1076
13035,1076
778,10909
14340,3225
5821,6301
2674,3018
3512,16565
17304,12594
14625,15230
8077,12594
14651,854
15285,1351
4631,17304
337,15725
2400,9332
14973,14309
8920,17534
5209,6301
289,5891
6757,10526
12415,17475
4835,8514
2274,15427
10539,10775
10067,14145
9291,9332
7691,11315
12760,14309
186,9047
8454,12667
2274,13200
8320,14145
4844,4961
6660,16281
15891,2393
7486,10957
7698,11123
16357,14652
14340,9365
16912,8072
16912,8162
9831,13540
612,3465
11431,13401
612,9144
289,13770
16898,5417
13287,11557
17227,15230
8939,14204
11431,14342
11305,3475
186,11217
5801,12667
7127,2586
9484,14652
2320,14652
3300,14652
4230,14652
532,11557
9561,10127
228,5196
15227,6301
2274,8441
14944,14309
9632,14268
3344,6802
12765,17194
10617,6301
12765,9831
11739,13303
15891,6910
14248,14652
11993,3475
3344,4801
10208,14145
13826,9517
8947,2586
16912,13867
15891,8273
12765,12499
17304,17285
612,9052
4306,4961
12604,7341
15374,10399
9283,13582
9283,9077
7698,17659
17251,12338
3087,12729
646,10109
7698,12535
16912,15133
11185,4631
9500,8422
3644,16565
10231,12729
6660,7268
10865,12667
186,8431
305,14652
186,2768
8361,4961
9292,16714
7517,5105
12131,16565
6179,11520
15991,7637
13401,1076
8157,15149
186,11970
7517,12792
4751,14655
6052,4439
9154,1076
646,14652
6179,8862
6095,16714
3629,11315
553,6132
9192,1211
612,15524
3475,15725
16275,546
2514,6086
8361,17689
12366,6935
12274,12729
16281,13318
11640,622
15311,14652
14080,15725
16898,9904
9861,12729
11534,5895
2674,2420
10860,1057
2663,6626
16912,1371
3839,14652
11534,1739
5826,17425
14340,9387
9401,11557
9632,15152
11458,4961
6179,9107
3997,7440
12604,2586
14651,4940
11431,4940
14336,2378
6660,14109
7698,11730
9100,6001
5138,9517
6138,6132
11519,15725
7127,8365
15160,11013
289,5105
612,693
9642,3088
228,3482
3007,1266
10182,15964
12588,4759
16912,11775
186,3077
9075,7092
289,12792
854,6935
1453,6001
10182,3225
11723,14204
7517,3852
6837,9517
11317,3480
3839,17532
1949,13200
16275,3485
553,10109
868,3852
924,3936
9632,12954
12765,228
3997,9107
5821,7637
10261,10218
186,11887
16275,5142
10827,14604
16052,8514
11479,7459
2393,14145
16912,17477
3819,17304
8431,6802
10182,9365
15780,12729
7256,1076
4254,17304
3662,17193
6176,3225
14340,12760
9075,6796
14340,12535
10451,6944
2274,13644
1456,17193
5888,10865
2274,9111
7517,14310
5929,4961
2674,13918
8990,17534
3465,16565
15427,14145
15285,17194
11333,8910
14909,14655
4746,2378
16912,8632
9283,13918
7130,6162
10261,6722
289,3852
11757,1076
1389,15230
8920,12729
2557,15149
15285,12499
617,13216
3481,14652
10150,6796
1949,16434
2567,2543
9629,8293
14340,2762
12729,16502
14651,13402
13542,6086
5879,14204
3686,12945
11993,1211
13761,14309
8185,9517
5114,15964
12765,12518
11739,7440
16912,9255
6651,15725
16912,13563
11965,15230
11559,17475
8947,14204
6179,13303
13195,6935
868,12792
289,14310
9075,3482
5289,8514
6910,14145
11317,3833
7690,2586
15623,13582
15623,9077
14246,8514
9151,8514
970,11739
9112,16502
6052,11607
11317,15997
14336,7955
743,16714
9283,3018
16912,5647
10352,13617
11497,7955
13584,15149
13515,9517
7141,15149
970,3936
3909,17689
3476,1076
11970,14655
11534,11333
9632,344
13634,1076
11522,6086
15871,9517
7759,17396
10182,9387
13661,6086
12954,1076
715,14652
10182,12760
16357,3457
7690,8365
14340,14336
9283,2420
12945,14342
228,10399
3686,14604
5905,15149
10867,15655
5114,3225
17534,16275
399,16714
15302,3457
2320,3457
3300,3457
9484,3457
864,3457
4230,3457
7698,6301
11534,16434
16198,3833
14667,1076
9075,5196
2824,6086
186,6691
15997,4874
9561,4940
1949,15749
7666,6796
612,10449
2274,15780
15891,4165
15160,14169
553,906
3047,11315
868,5891
7127,16955
7797,14145
16275,13742
4152,8514
11850,4874
10539,4439
11775,12597
3007,3586
4938,15725
2674,14410
6138,906
16795,15725
9094,12667
9283,3476
11534,13200
12945,10127
5114,9365
16651,2378
612,6310
4746,7955
17131,9517
13260,16714
11559,9983
12765,420
8926,6086
10150,5196
15285,12518
12212,15725
906,10086
17304,7113
15891,4904
906,14910
7666,5196
13545,2586
612,15429
6626,1076
17534,10120
646,3457
11534,15749
13305,16565
17192,15149
6157,15296
7759,9110
9632,17142
8632,16491
9645,13769
14807,14204
7342,12729
10827,10120
9122,4874
14248,3457
14032,6626
305,3457
186,15871
15311,3457
17475,13540
4926,13319
1949,9111
2274,11777
16898,14755
2663,11315
868,14310
10539,11607
8431,12338
3839,3457
11777,12597
12588,4398
3863,12667
8195,10282
7143,1076
8030,1076
5945,1076
3943,1076
5719,14145
7759,10276
10958,12667
154,6802
6052,13282
1055,12691
3997,8477
186,12715
11317,7201
7666,10399
12604,8365
9095,9077
9095,13582
15374,3482
617,5289
14340,11730
772,7145
3997,2514
7486,14003
11713,8514
17175,12729
13581,7127
11530,8910
11317,1283
7365,14145
14625,11557
14910,6802
1055,1949
2274,8920
10775,8514
16912,5729
15263,6086
3997,7328
11431,10127
6660,12594
6187,14427
15994,14309
9122,4131
2674,3476
5165,1076
10528,9517
10182,2762
11721,12667
5114,9387
17227,11557
612,8694
3997,4810
10827,16275
856,6086
15311,6547
11739,4810
11534,13644
186,8984
3212,4940
16275,7457
8365,8514
11534,8441
11739,2514
6269,14145
12604,16955
11739,3637
617,4631
14340,17659
778,6134
3686,2573
8990,12729
9112,14702
6791,8910
485,17193
955,4131
16357,10109
2274,16001
6179,7440
6754,13537
8157,7341
5888,14342
8361,6802
15188,1076
11850,4131
5289,17534
9292,4131
6311,13432
9634,14809
17016,4874
289,8636
4835,12729
3852,1076
186,8072
186,8162
305,10109
15374,623
3007,10999
5888,13401
864,10109
6176,10109
7130,10109
15302,10109
14529,10109
4230,10109
11151,10109
3212,10109
9484,10109
9283,10109
16912,10109
14340,10109
5114,10109
10539,10109
1310,10109
10261,10109
13581,10109
9744,10109
6755,10109
3481,3457
12565,12667
9151,17534
15643,5136
9283,14410
16651,7955
2615,4874
10499,17304
2674,8278
14340,11123
5114,12760
6312,17706
14300,9517
10182,14336
8282,13319
15891,11828
10539,11612
9136,14145
10182,12535
12945,4940
6052,6888
7486,17689
9100,6796
7201,15725
6757,13576
5114,12535
12765,3275
16227,6301
13287,17425
8477,14655
7690,16955
532,17425
228,623
12945,854
15285,420
4306,15230
11534,9111
186,15133
9597,2378
1266,1202
11559,13361
11530,9517
4830,6796
13227,6796
15991,6796
16072,6796
1453,6796
1266,7459
13302,10109
16198,1283
924,17475
9744,6763
11612,6763
344,10282
12765,940
6855,16714
6311,3493
17534,14604
17016,4131
5114,2762
12500,10983
15997,4131
16898,4312
11739,7328
9634,15343
6187,8862
4131,8422
17304,3158
4926,11348
3471,17689
16275,4482
9192,7127
14973,6626
11431,854
7285,11013
5548,6796
16912,3047
715,3457
9100,5196
9095,13918
3457,4131
186,1371
13195,14800
13163,14204
715,10109
16198,3475
3300,10109
11931,4131
13584,7341
15996,12729
12765,16281
15227,16491
11739,422
599,6796
11479,6832
4830,5196
13227,5196
16072,5196
1453,5196
15991,5196
11431,13402
5209,16491
16088,6086
9632,17043
10449,6021
12415,13432
7486,14473
10539,13282
17198,14145
2567,16502
14340,6301
305,3936
16898,5895
1256,10109
7141,7341
13556,12667
773,6722
16912,1030
11724,6086
9100,10399
9075,11726
8879,14204
8939,15725
3260,16714
5647,15149
186,13867
5548,5196
6095,4131
9401,17425
5114,14336
612,11530
5888,10127
16357,3936
12765,14109
8077,3158
6095,4874
11775,6187
12366,13540
5821,16491
9075,10399
2274,12681
10865,1076
186,11775
7071,6086
3997,13163
772,12148
14755,6086
10617,10109
1447,15964
4926,1351
11317,11497
2320,3936
9484,3936
344,9332
4830,10399
15991,10399
13227,10399
4729,10399
16072,10399
1453,10399
9794,10399
2274,5123
2274,1202
2274,7071
2274,2493
2274,7129
2274,6311
2274,3998
2274,7459
2274,811
2274,11185
16912,17156
7625,6796
17706,6086
10182,11123
337,8910
14299,12667
8361,15230
14944,6626
9632,1532
9484,11739
5929,15230
1055,11117
8172,15725
7698,16491
17536,16502
10182,17659
15285,14109
11713,17534
9095,2420
14756,542
15285,3275
14169,9332
8029,15149
11739,8477
10775,17534
10182,11730
305,11739
11739,4024
10276,6086
5548,10399
7130,9077
7130,13582
2320,3784
2674,8375
16912,11522
9597,7955
16052,12729
11777,6187
186,17477
1389,11557
10352,5740
11014,12667
186,9255
8454,1076
11739,13163
5826,9110
14032,11315
14248,17475
5888,4940
16912,4687
5801,1076
11612,10314
15160,906
11965,11557
7625,5196
10261,474
16009,12500
3493,12729
13514,17532
7486,10958
8195,6796
11602,10127
7486,1401
1055,955
646,3936
599,5196
16434,4961
99,15725
7698,6803
12500,7427
10121,6935
6837,14309
6855,4131
11914,13769
14756,4403
10150,10399
4312,8514
970,17475
15285,940
9283,8278
6310,6086
5826,10276
15311,3936
14756,17193
15285,14204
773,10218
12945,13402
13195,13540
5888,14800
15311,11739
778,6133
17534,12945
1447,3225
2274,10208
186,13563
7625,10399
6179,4810
12415,3493
6179,2514
14769,17475
12535,9332
3997,4024
3786,12667
7759,12478
14529,6021
15160,6132
3344,10526
3997,3637
4340,9625
7486,12813
6312,7141
8195,5196
8375,14145
5114,11730
4891,16502
743,4131
6610,3784
5289,12729
7129,6086
2377,6086
14246,12729
3212,10127
3007,6162
5737,9077
5737,13582
3480,6086
2674,13318
10902,13769
12765,7268
3436,8514
1447,9365
186,8632
10539,6053
553,12338
15891,6179
16898,16434
15970,6086
3997,11233
9075,623
8195,10399
15891,13260
7440,12667
11739,10889
743,4874
599,3482
14702,8514
9151,12729
8925,9332
7749,8910
10150,623
5114,17659
6179,7328
6138,12338
15891,688
1401,12667
4926,9831
9803,6086
5809,8910
5905,2586
5888,854
13515,14309
13581,3087
12366,1057
4926,17194
688,4961
13733,13769
13604,15964
15871,14309
2274,14656
2274,9803
9500,14755
14651,622
16898,15749
7127,13216
4926,12499
3481,3936
16492,2586
13581,8157
6157,14800
2615,4131
17169,2378
5114,11123
14333,12729
773,14800
12366,7180
12760,6626
612,4501
16898,13200
15749,6086
10182,6301
13190,14145
4152,12729
8282,1351
399,4874
854,13540
305,17475
3909,6802
13581,12232
6179,3637
9100,7092
10539,4882
2567,14702
13761,6626
5165,8910
8185,14309
6179,8477
13384,14145
13190,8910
811,6086
9095,14410
399,4131
4759,6086
16898,15427
12681,6086
5280,6086
2493,6086
8901,6086
1447,12535
9798,13769
6775,12667
13655,15725
1453,7092
7486,14723
612,3088
11602,4940
2543,14145
11559,3493
1447,9387
6176,6301
9869,16714
9632,6538
10539,11827
10539,6888
2674,10282
11609,6086
9192,3087
7959,2378
9112,7100
778,12261
1055,5498
15891,13904
17192,2586
715,3936
5548,7092
9100,2663
16912,1519
2557,2586
3997,10889
7486,9094
11739,7244
13260,4874
3686,11013
13195,1057
11850,16565
9122,16565
14232,13328
14973,11315
186,5729
16898,8441
11737,7637
186,5647
1453,2663
11612,13723
9744,13723
10775,12729
11151,3225
2674,12669
2663,14204
11713,12729
1055,7527
3212,13402
7690,13216
12760,11315
5114,6301
12325,6547
11612,5280
13604,3225
15200,2378
7486,6802
15997,16565
9283,8375
8282,17194
10261,3903
14625,17425
9632,17032
4312,17534
7486,10138
9192,8157
970,9385
17772,2378
17534,2573
14944,11315
17169,7955
11431,622
5888,13402
5598,7141
9283,13318
428,15725
8282,12499
1447,2762
9094,1076
6312,6935
7517,10218
11739,11233
7127,5289
6052,10328
17227,17425
5847,15725
7517,6722
2881,12667
4926,12518
1266,6832
599,10399
17472,15725
13604,9365
14309,16714
7130,2420
8694,8514
1447,12760
3007,960
12500,15270
13035,8514
8365,12729
16898,13644
13584,2586
955,16565
3686,12551
9831,17689
1330,4961
11305,14807
9192,12232
13260,4131
4440,4131
1949,1202
7486,14612
16227,13328
1949,811
1949,7459
6855,4874
16357,17475
14080,10109
3436,17534
5417,6086
3997,422
10261,10900
4572,15725
9484,17475
2320,17475
4230,17475
3300,17475
15302,17475
864,17475
14432,12813
7130,13918
13604,12535
6179,422
289,10218
7244,12729
8195,7092
778,428
16912,2393
17016,16565
1670,14204
7959,7955
1447,14336
186,3047
1057,14204
17396,15725
11317,1211
854,1057
7666,623
14070,6935
9292,16565
3863,1076
10958,1076
16898,9111
289,6722
6624,15149
3259,1076
1454,15343
11317,3475
11931,16565
17120,14145
5826,12478
15994,6626
11721,1076
15643,2868
11534,12681
11479,4398
13584,8365
854,7180
906,1266
11534,1202
11341,15725
11534,811
11534,7459
11534,5123
11534,2493
612,16908
16912,8273
13581,14807
924,13432
9100,11726
6311,13770
532,9110
14340,2387
13644,15725
12019,17689
5826,17689
6311,5105
6757,10109
8431,6763
1454,14809
13200,1076
7142,12667
15200,7955
646,17475
3631,1076
11534,14656
13604,9387
7698,14604
1453,11726
10261,13626
6660,3158
8029,2586
7127,4631
8361,11557
16198,1211
2274,6832
7625,3784
16912,6910
15311,17475
9154,8514
186,17156
13287,10276
11993,12232
10617,16491
11737,12667
5929,11557
8157,8365
532,10276
14668,9332
10860,4403
3839,17475
13401,8514
11348,14145
16281,15296
6624,14204
12765,12594
9629,14800
5548,11726
10449,7257
11783,11229
8632,16275
16912,10182
6179,10889
15643,15428
2977,6086
7141,2586
3350,8422
6312,2870
7141,8365
186,1030
7690,5289
6095,16565
7486,8689
8632,10120
14522,17304
2378,12667
3471,6802
7199,4961
13999,16714
17772,7955
12565,1076
1447,11730
8282,12518
11520,6086
6791,9332
778,7734
4926,420
13318,1076
56,4961
12588,6796
10827,14169
16418,15149
7759,12500
13761,11315
15891,17252
970,13432
5123,6086
3260,4874
3686,14169
15891,13369
14432,10282
6311,3852
3260,4131
16118,9332
698,13769
8632,14604
2615,16565
1389,17425
7486,10451
11993,8157
6753,13537
7690,4631
15643,12679
186,4687
10182,2387
9500,16434
6179,11233
3123,14145
3344,13576
2374,15725
8185,6626
7256,8514
7130,14410
6859,14204
14432,14723
11757,8514
11965,17425
13302,6935
16898,15780
1371,14429
9283,12669
10999,10127
14340,16491
16739,6086
14612,13540
12588,5196
4312,12729
599,623
7486,12212
3481,17475
6312,15581
9192,14807
10999,14204
9500,15749
4000,13401
5647,2586
4000,14342
773,474
10218,4961
9401,10276
13035,17534
924,3493
9831,542
7691,9332
3007,13582
3007,9077
1447,17659
11640,6935
5598,6935
9363,6935
8195,11726
10449,4572
970,16455
10121,13540
13556,1076
7666,3482
16898,11777
12415,13770
14299,1076
11534,9803
3350,13886
12019,6802
9100,623
8363,12667
4131,10282
6311,12792
16275,8784
12588,10399
3476,8514
10860,542
8282,420
12945,622
15891,1456
1961,2378
3436,12729
10860,17193
715,17475
9112,6944
14340,6803
9634,17016
13514,12667
4830,623
12604,13216
16072,623
13227,623
15991,623
1453,623
15160,12338
6775,1076
6837,6626
2274,4759
743,16565
12604,5289
16606,13537
8138,2378
13584,16955
14702,12729
3997,7244
14432,8689
8915,15725
7146,17689
11014,1076
10999,4940
10617,16275
3786,1076
4926,3275
13634,8514
8157,2586
12500,3077
868,10218
186,11522
9629,4137
1447,11123
4926,16281
5548,623
5821,16275
612,10119
9756,16714
5737,14410
11993,14807
4926,14109
11534,8127
9416,15149
10182,16491
3586,1076
11612,14652
7426,16714
7180,16714
3629,9332
14667,8514
11683,15725
16898,8920
12415,5105
9500,13200
9831,17193
16357,9385
10555,13540
6179,7244
6311,5891
5209,16275
1447,6301
16912,4165
9154,17534
4926,940
12350,9625
10827,11013
7268,6086
5363,15725
2320,9385
9484,9385
16305,2378
970,3493
6626,8514
12415,5891
15227,14604
17534,11013
7486,9089
5209,10120
17243,16714
5307,13769
11317,13584
305,9385
14625,17396
6855,16565
4000,4940
5821,10120
7486,15994
5039,3350
15227,10120
399,16565
5826,6802
7486,10150
15994,11315
8431,13723
9632,8869
6052,14890
15227,16275
778,17130
778,9561
10182,6803
14769,3493
6187,3637
7625,623
6624,7341
11783,2813
9517,6086
7486,4055
14529,4572
7486,9182
8130,16714
16910,15725
7486,3007
9831,4403
17169,14204
7141,16955
1961,7955
7130,8278
14612,1057
2656,1076
5114,2387
2762,6086
16898,16001
8138,7955
11559,5891
6311,14310
12415,12792
7143,8514
8030,8514
5945,8514
186,1519
12415,3852
289,17532
8505,12792
15311,9385
5209,14604
773,5896
1949,6832
6312,13540
6312,9798
2881,1076
3997,5307
10901,2378
8195,623
10539,14890
1401,1076
5497,14145
13515,6626
12190,14145
10121,1057
661,4961
7440,1076
7486,8878
9632,12567
15871,6626
1266,4398
10539,1453
8282,3275
5165,8514
532,12478
3007,3018
15426,12667
5888,622
3686,906
9869,4874
17534,14169
773,3903
13260,16565
9831,6802
16305,7955
11317,7127
8282,940
5598,15581
11739,14944
16620,16714
6052,3096
16275,10086
17304,15964
9100,3482
14625,9110
12366,13823
16912,4904
6538,7955
7517,474
8282,16281
8694,12729
16275,14910
6052,12623
4830,3482
16072,3482
15991,3482
13227,3482
1453,3482
6886,10109
12667,6187
773,12609
13035,12729
11534,6832
8505,5891
1456,6802
8157,16955
5826,12500
9500,9111
13904,14145
10449,9753
13826,11315
773,10900
9182,10282
13604,6301
14625,10276
13604,11123
186,2393
13195,13823
11739,5307
5307,14655
553,6763
13634,17534
5548,3482
1055,8648
11559,12792
6691,9332
5821,14604
8282,14109
7486,16787
17285,6086
16898,12681
12415,14310
3483,14204
9500,13644
16898,1202
16898,3998
16898,2493
16898,6311
16898,7129
16898,7071
16898,5123
16898,7459
16898,11185
16898,811
1456,17689
17304,12535
5114,16491
16912,11828
11775,2543
1055,3631
4926,7268
7698,10120
3350,3391
16357,13432
4000,10127
2274,4398
6138,6763
12604,4631
289,474
337,12667
10999,13402
14309,4874
2320,13432
4230,13432
9484,13432
5464,13540
778,1670
14667,17534
3686,6132
14432,8878
14070,13540
10901,7955
12614,6086
3047,9332
186,8273
10860,15655
11640,15581
11151,6301
12500,12715
11777,2543
10902,14655
5879,2378
305,13432
9632,13035
11559,3852
970,14429
14432,9089
7517,12609
11604,4961
15623,1739
7486,12190
10539,12623
6312,2377
9798,14655
3903,14204
9744,3457
11612,3457
17190,14145
10352,8128
7486,2693
9869,4131
7625,3482
773,13626
5114,6803
9154,12729
7071,14204
9634,7108
6312,1057
2674,9420
8361,17425
612,6021
14248,3493
7759,599
5929,17425
646,13432
2663,9332
9633,10113
1055,9315
10617,10120
6187,11233
16898,14656
16898,10208
13401,12729
9484,16455
15311,13432
6312,7180
4751,16714
14432,10150
5598,13540
6837,11315
9385,2378
14309,4131
9363,13540
17442,13540
5605,4961
10539,3096
7143,17534
11559,14310
186,6910
11965,17396
16908,14145
186,10182
305,16455
16275,9953
5138,11315
8195,3482
778,13303
1545,15725
7130,13318
2378,1076
553,10314
2674,15296
12765,7113
10261,3833
4131,16434
14529,9753
3997,14625
14080,12667
14432,10138
13999,4131
11519,12667
2799,13537
5600,2274
3260,16565
5165,17534
17304,3225
10865,8514
305,3493
14003,10109
612,3441
13608,2378
8454,8514
8282,7268
15289,9517
11757,12729
7698,16275
10539,12604
5801,8514
16357,3493
3997,13319
4000,854
15891,10400
9632,11504
13302,13540
7256,12729
9632,2923
864,3493
15302,3493
3300,3493
9484,3493
4230,3493
2320,3493
1055,5604
17475,17193
8077,3225
15311,16455
15891,13999
9385,7955
3007,2420
16275,4630
13764,15725
12549,13540
16898,9803
2334,9625
5879,7955
7142,1076
14432,16787
1454,17016
7486,14420
17304,9365
13584,13216
9861,10109
7517,3903
10539,5209
7141,13216
11739,13319
14070,1057
924,13770
612,10110
3476,12729
13515,11315
10984,2378
3481,13432
9632,13195
14651,17706
15871,11315
8441,15725
7486,10844
11965,9110
8077,9365
15623,11333
10909,14204
16912,13260
4000,13402
11739,14204
14070,7180
3350,14755
14909,16714
646,3493
2674,9156
6651,12667
15764,14204
9831,15655
8185,11315
13634,12729
11737,1076
1055,16188
7486,3574
15311,3493
924,5891
11185,6187
15442,13537
3637,14204
11965,10276
9632,12979
15227,12945
7795,14145
5598,2377
9363,2377
289,3903
1389,9110
10633,9632
7180,14204
3839,3493
10827,6132
7517,10900
1371,12048
6626,12729
16912,6179
2813,4398
15891,14233
5598,1057
14667,12729
715,13432
9363,1057
778,11520
13514,1076
13733,14655
186,4165
6763,6086
6942,14145
1389,10276
11305,10282
8363,1076
924,5105
10261,15997
17304,9387
16912,688
17304,2762
13608,7955
5598,7180
9363,7180
4101,4961
3656,11233
11775,16502
9756,4874
9109,15725
970,13770
14625,12478
11970,16714
6624,2586
1055,14344
5604,4131
7734,16714
8077,9387
970,5891
8514,1076
9283,9420
6187,7244
289,10900
9756,4131
6233,2378
4926,12594
12765,3158
6401,1076
7180,4874
7426,4874
16795,12667
6624,8365
4938,12667
7517,13626
14651,7141
9283,15296
12588,623
924,12792
13302,1057
12366,542
10261,1283
11777,16502
5826,599
11317,12232
12212,12667
10984,7955
854,13823
14432,2693
1949,4398
14769,5891
8030,12729
5945,12729
3943,12729
7143,12729
12500,5647
12549,1057
13584,5289
3481,3493
17243,4874
3997,11348
5910,1076
11739,11348
15712,15725
13302,7180
14965,16714
924,3852
14032,9332
553,13723
9642,9753
11640,13540
8454,17534
14232,15149
13742,9332
661,15230
8130,4131
11023,14145
10865,17534
10352,11713
3686,10109
11739,1351
10182,14604
17534,906
291,15725
16227,10120
8130,4874
5801,17534
6138,13723
9500,7459
9500,811
9500,1202
15643,16608
10539,2656
553,5280
6157,6133
17534,6132
11612,3936
5165,12729
12500,13563
16912,13904
12366,4403
289,13626
17243,4131
7486,16487
7180,4131
7426,4131
14340,16275
3007,14410
9632,11537
12500,9255
12366,17193
3350,5895
970,5105
17252,14204
7141,5289
9632,14300
17304,11730
11534,4398
16620,4131
14340,10120
10449,4891
15891,11458
13384,14204
715,3493
8273,6086
8928,9632
