TF,Target
8157,15797
1055,12729
3465,4131
7127,6613
16714,4940
3686,15964
970,12667
646,12667
11993,4070
7690,17131
14655,9144
9635,14248
924,1336
8195,6532
14655,11775
7108,14204
612,5136
9635,12623
11993,14300
2674,10391
14425,1256
4439,4801
16227,10391
9401,10120
9385,14284
7127,4055
9625,6035
10867,17475
6660,14965
14655,1330
14651,14890
399,13267
6052,11013
612,14612
289,5260
9385,8514
15854,4131
10451,6133
15233,1739
14350,13625
5114,900
9385,5604
10261,2693
11965,14809
16357,17032
4751,5196
6624,16616
4751,17161
16714,15749
6624,11816
11850,12518
7141,7959
9401,698
10499,10399
12588,4893
11850,10218
17534,5138
15643,16075
4439,181
6624,10109
12765,12667
6778,4137
7127,10120
3512,17131
4751,9623
14655,15188
4101,4131
10451,16403
3344,13576
9291,341
646,485
970,485
9385,11757
617,1266
612,474
7141,6664
4751,529
4751,6301
5929,5105
154,6802
9332,14268
6624,1057
14651,11714
10261,16414
7127,698
344,1266
3686,1055
553,4630
11850,4165
15227,13328
646,3476
970,3476
14667,4131
5826,6134
14309,12500
3686,6612
14655,6888
3350,4976
7146,13625
6624,4874
11612,4630
7130,4630
4230,4630
13302,4630
14340,4630
3300,4630
5209,4630
2320,4630
7517,4630
15311,4630
3481,4630
3839,4630
13581,4630
10539,4630
11559,4630
9484,4630
715,4630
10617,4630
15227,4630
16199,410
6176,14723
553,1456
7759,1519
9332,17084
5929,3586
399,7797
12765,485
970,5260
646,5260
9315,1076
8648,10126
11993,13200
15227,1456
3300,1456
3481,1456
4230,1456
15311,1456
11559,1456
10539,1456
2320,1456
6757,1456
11612,1456
13302,1456
10617,1456
5209,1456
864,1456
9484,1456
14340,1456
3839,1456
715,1456
7130,1456
13581,1456
7517,1456
15302,1456
9744,1456
14769,1456
924,2693
12415,6187
6052,8377
623,13200
4751,8926
11534,13576
289,4630
6660,9255
11850,12813
16487,11162
773,4024
12425,14429
9635,1670
399,622
9075,410
16714,4398
612,10110
14655,2586
3712,14800
10563,10391
8130,1548
7141,599
16714,4891
15712,17689
10539,10775
399,6888
4926,16281
289,1456
8441,16491
12765,3476
16227,16971
773,13576
12765,5260
9385,13742
9100,14809
5548,14809
13227,14809
15991,14809
1453,14809
16072,14809
10555,14809
7625,14809
9635,4101
553,17032
4751,16001
11775,2824
2674,12500
12765,7637
924,10202
1256,10202
16357,10202
17251,10202
11151,10202
9484,10202
715,10202
16912,10202
3212,10202
9642,10202
1310,10202
6755,10202
4230,10202
5114,10202
10539,10202
13302,10202
7130,10202
6176,10202
2320,10202
13581,10202
4830,14809
10261,10202
14529,10202
7517,10202
5737,10202
9283,10202
864,10202
9744,10202
15302,10202
3656,10202
14769,10202
14340,10202
15643,10202
3686,10202
11612,10202
9635,9561
9635,17130
9896,14420
11123,17475
3344,14548
5964,2462
7666,5196
924,16414
7666,17161
13514,7092
3686,5879
5209,17032
1256,17032
13302,17032
3481,17032
11612,17032
864,17032
13581,17032
4230,17032
10539,17032
715,17032
9484,17032
15311,17032
7517,17032
2320,17032
15227,17032
10617,17032
14340,17032
17251,17032
7130,17032
9744,17032
5737,17032
11559,17032
15302,17032
6757,17032
3300,17032
3839,17032
14769,17032
1310,17032
17534,3096
12588,16714
3350,8441
8130,7946
13305,14702
13761,14702
15871,14702
6660,10449
2400,13037
13305,2543
13761,2543
15871,2543
9332,1283
13305,1211
15871,1211
13761,1211
13190,8127
10451,12659
7666,9623
13515,14702
289,17032
13515,2543
13515,1211
9632,8648
9401,14169
9385,11229
16357,14410
16357,17227
773,11715
773,10451
7666,529
17534,3485
7666,6301
8029,10391
646,10202
17534,14163
13514,14522
13195,11497
16714,9825
1454,864
13604,4572
15991,10202
9385,3483
5464,11607
868,13804
6660,13328
5964,13402
13584,542
3350,10957
17396,14604
9332,10526
9633,15764
5114,10867
970,4630
646,4630
3481,3784
6624,7113
11534,14548
17304,16048
2274,16048
9401,14427
10261,12146
646,1456
970,1456
773,14548
7759,17772
7666,8926
7759,14310
16714,16502
3350,5708
14309,17442
8195,14809
399,9332
16714,8029
10451,3375
773,7269
17534,13401
14667,6001
9332,6763
9896,1013
16357,12594
15152,17131
9401,17425
2663,7092
14204,7717
7486,1885
4926,2656
11914,14809
14425,17243
13584,16487
6660,13742
14204,9832
13584,5809
531,7348
17772,4687
12765,4630
4439,6133
7691,660
305,14702
305,2543
6052,12792
305,1211
553,10202
743,9420
16714,10563
12765,1456
9896,4844
15289,16436
399,11775
646,17032
970,17032
11775,14807
9332,15285
2674,17442
773,5979
15643,12667
7717,10391
5114,10231
7127,14169
16912,6657
8130,612
16357,1336
10451,16275
3686,14430
7141,12261
9632,6792
17534,7079
553,14410
399,1330
553,17227
289,14410
3637,7257
289,17227
9401,1351
3471,12338
13584,11003
924,12146
3344,11013
16714,16227
13584,16955
13584,901
9401,12232
8130,16565
3686,14336
7486,10391
3686,3457
15302,14410
11559,14410
10617,14410
10539,14410
4230,14410
5209,14410
13302,14410
3481,14410
3839,14410
9484,14410
15311,14410
11612,14410
2320,14410
13581,14410
3300,14410
15227,14410
715,14410
864,14410
14769,14410
6757,14410
5737,14410
7517,14410
7130,14410
9744,14410
14340,14410
7517,17227
715,17227
13581,17227
13302,17227
15311,17227
15227,17227
10539,17227
2320,17227
3481,17227
14340,17227
9484,17227
11612,17227
7141,15871
14655,3493
3686,10440
11305,2374
12588,2374
16714,428
2663,14522
7486,6035
5464,14910
7127,14427
14651,9191
1456,17442
12765,17032
11850,7082
9896,3471
743,906
6624,1611
7127,17425
743,8636
11993,14910
289,12594
7141,13823
4979,15725
11993,11607
5114,10121
4588,5896
7698,9315
15643,485
9896,16009
13190,6547
612,6618
9626,16418
13319,3158
14300,3158
15289,9291
11993,16655
16118,3786
16714,12148
7108,7717
7127,1351
2400,7201
9896,14659
11534,11013
13195,4532
7108,9832
7486,17659
6660,5604
14668,3260
553,12594
8431,17475
10617,10202
7141,10844
5464,13200
56,774
612,4512
14651,12945
6624,13318
5209,12594
11612,12594
10617,12594
15311,12594
9484,12594
13302,12594
4230,12594
3481,12594
13581,12594
3839,12594
15227,12594
715,12594
7517,12594
10539,12594
14340,12594
11559,12594
2320,12594
15643,5260
16714,5895
17772,8320
12019,15725
15643,3476
7486,2320
7127,12232
1276,660
773,11737
868,13267
3344,8377
12782,8636
7759,11723
10261,13282
13584,11970
623,16655
7759,12499
773,8377
13195,16044
9291,660
7759,12325
399,15188
2400,3158
612,8878
13733,660
7759,11683
553,1336
9385,17120
5964,11117
868,9144
10563,17442
2813,4188
16357,2693
15374,16487
6660,3483
15311,1336
2320,1336
14340,1336
7517,1336
715,1336
10539,1336
13581,1336
15227,1336
11612,1336
9484,1336
3481,1336
13302,1336
7199,774
14655,6086
773,11013
4588,1447
9635,16971
6660,11233
7759,8363
15374,542
3350,5464
9112,10399
1330,8127
289,1336
14723,17161
15374,16955
12415,15655
16118,17475
11993,4893
3686,9401
9385,4932
14651,6944
970,14410
646,14410
646,17227
970,17227
14723,6301
16418,10126
10451,8664
14612,4572
9385,10860
623,14910
3875,4482
17772,11504
9401,15854
17534,7637
17534,531
9385,13035
399,2586
16357,16414
4835,14204
9332,17192
15289,11425
16357,13556
9385,3936
15289,6053
11602,2462
3212,12536
7759,4979
924,13282
13195,14350
9634,9633
10261,7440
2674,2377
9385,4801
8029,17442
5647,3225
11534,99
7759,2648
15780,3260
56,2272
13195,6538
12765,14410
12765,17227
15289,10827
11965,17169
743,422
7141,11604
3350,5138
970,12594
646,12594
13584,6021
5114,10499
289,2693
15643,4630
623,11607
7127,15854
9292,12567
9385,11827
7955,13540
11534,8377
16357,6179
9332,14656
5464,16655
7759,7117
9332,5910
15643,1456
8441,13200
14425,15994
960,10399
6660,10860
9385,17089
12765,14429
9283,5905
14309,8784
1330,6547
617,14522
9416,11804
16199,660
15289,3940
6660,14109
7141,11148
553,2693
13761,9831
13305,9831
15871,9831
7199,2272
11993,16714
2674,8784
2378,410
970,1336
646,1336
3300,2693
10617,2693
11559,2693
11612,2693
15227,2693
4230,2693
5209,2693
13302,2693
3839,2693
13581,2693
15311,2693
715,2693
9484,2693
864,2693
9744,2693
15302,2693
6757,2693
3481,2693
10539,2693
7130,2693
14769,2693
14340,2693
7517,2693
2320,2693
13515,9831
13190,9758
7698,5987
12536,9191
4801,13625
10867,6791
7759,14755
7946,17161
11850,3875
4746,13540
4746,9798
4746,7426
9896,1040
15374,901
3344,12792
12765,12594
9075,660
5964,10984
14655,11333
13761,8172
3686,9182
7759,12931
868,9332
3350,3096
15643,17032
553,16414
17534,1961
8130,669
12667,12715
5964,154
715,16414
13302,16414
2320,16414
15311,16414
3481,16414
5209,16414
4230,16414
14340,16414
7517,16414
10539,16414
11612,16414
15227,16414
13581,16414
9484,16414
3686,13804
612,10891
4746,10352
14340,13556
9484,13556
15311,13556
10539,13556
4926,14652
2320,13556
12667,11192
5114,8273
13584,3644
12765,1336
9385,16275
8130,4534
8130,16871
9632,8278
9095,410
17534,16088
868,6888
7759,10889
289,16414
9385,16403
13584,11713
16357,12146
14309,16434
5114,8908
2862,3096
3344,99
13826,774
10451,15771
773,12792
10451,15991
1055,8205
11965,15546
6624,10999
344,7092
10539,4869
9484,4869
15311,4869
9385,8477
9896,10282
12667,3958
16118,3391
399,3493
16118,14807
612,3475
3995,8648
6624,1971
5548,17169
9100,17169
16072,17169
1453,17169
13227,17169
15991,17169
305,8172
5826,11777
3995,9753
9332,6162
612,7734
9896,2378
5964,14232
7698,15428
4830,17169
617,7092
13195,1030
10499,8365
2674,16434
868,1330
3686,7141
9332,1375
13584,6859
2400,14702
4746,7180
5964,12691
14300,14702
8130,5647
5964,955
2400,2543
3350,14163
1371,1266
2400,1211
14340,6179
9484,6179
13581,6179
7517,6179
715,6179
11534,12792
10539,6179
15311,6179
2320,6179
14300,2543
14655,12632
14300,1211
8514,13540
15374,6021
7625,8636
9896,11348
3350,3485
305,9831
772,11192
772,12715
6052,10138
11965,14890
9332,8463
1453,11014
9100,11014
13584,14206
14651,4306
17772,6803
5039,5929
13195,11931
646,2693
970,2693
12588,9291
13867,410
9385,12212
2648,5898
9385,15149
772,3958
7759,13515
16620,5898
1456,16434
9416,2408
6176,772
5548,15546
9100,15546
1453,15546
12588,16436
15289,15182
9632,13886
612,4961
9625,1076
11965,8185
11965,7365
11965,16146
11965,11706
11965,259
612,3819
11993,2374
868,15188
1055,10231
3712,7637
3875,9387
646,16414
970,16414
11640,14604
399,6086
10261,11257
970,13556
3350,13401
11602,11117
8441,11607
16357,5156
1055,10867
11914,259
11914,11706
8441,14910
1055,8689
3662,16044
12765,2693
4588,3047
553,12146
13826,8361
13826,2272
13826,8506
8195,17169
669,6802
2862,14163
9896,8129
15643,14410
15643,17227
9385,181
3481,12146
5209,12146
15227,12146
10617,12146
9744,12146
2320,12146
14340,12146
15302,12146
7517,12146
15311,12146
864,12146
9484,12146
4230,12146
715,12146
14769,12146
10539,12146
6757,12146
7130,12146
3300,12146
11612,12146
3839,12146
11559,12146
13581,12146
13302,12146
6660,17089
1896,5898
5929,11162
612,13769
612,12609
612,3482
3212,4403
970,4869
5464,2374
2862,3485
14655,6132
4751,3586
12765,16414
13195,6610
8441,16655
3686,13267
15374,3644
7759,11929
14668,410
12667,11530
16357,13282
289,12146
15289,4439
6624,8375
10563,16434
9100,16146
9100,11706
4729,259
1453,11706
7625,259
13227,259
1453,8185
13227,11706
9100,8185
9100,259
15991,259
16072,259
16072,11706
1453,259
5548,8185
5548,259
15991,11706
7625,11706
10555,259
5548,16146
9100,7365
1453,7365
5548,11706
1453,16146
5548,7365
868,2586
13584,16305
970,6179
1454,10528
5809,12567
8431,6791
4830,11706
4830,259
36,5737
773,5307
15991,14890
9100,14890
8505,14890
5548,14890
1453,14890
16072,14890
7625,14890
10555,14890
4729,14890
13227,14890
9794,14890
14309,7326
612,420
773,5363
3686,622
17534,623
8195,15546
4830,14890
15289,9953
5826,6791
5114,14723
5114,9094
5114,10958
15289,13918
623,2374
14248,17143
3350,7079
773,9110
10261,3637
11965,11714
12954,17143
15643,12594
9634,3629
14651,4312
2674,7326
14651,2364
4835,7717
12148,341
6691,341
6660,11229
13761,15725
15871,15725
13305,15725
17534,14429
12588,10827
16118,15343
4835,9832
11914,17169
7141,12500
11534,10138
9332,9077
9332,3574
9332,13582
9401,2462
6176,7457
11914,11714
12325,5898
7759,6662
13515,15725
8029,16434
14309,12850
7955,4131
305,15725
14425,10150
16912,2923
13584,14668
13514,6095
12588,11425
15643,1336
13826,2557
6778,6081
6624,11520
15996,13625
4746,4131
11850,3712
773,6942
9484,5156
15311,5156
10539,5156
2320,5156
14340,5156
7517,5156
715,5156
13581,5156
17534,2807
9401,13402
7759,13761
7759,13305
7759,5964
7759,14939
7759,13319
7759,6778
11504,12567
1330,9758
16357,7440
13761,532
15871,532
5114,12669
15289,7959
904,10126
16714,8282
1456,7326
12588,6053
15374,6859
773,8990
4588,10126
1055,8879
646,12146
970,12146
9292,774
773,10276
12986,410
5964,12614
13515,532
8195,11706
8195,259
3686,7797
17534,688
7127,2462
2674,12850
9632,11739
9100,11714
13227,11714
1453,11714
15991,11714
5548,11714
10555,11714
7625,11714
16072,11714
3995,15429
7698,4137
11775,11777
7759,3662
4830,11714
553,13282
924,3637
7666,3586
8195,14890
14655,8422
11348,10399
9332,745
4926,15270
14425,1244
3350,531
14655,13362
2378,660
15302,13282
11559,13282
3686,9144
11612,13282
9744,13282
5737,13282
10617,13282
13302,13282
5209,13282
4230,13282
3481,13282
15311,13282
3839,13282
7130,13282
14769,13282
6757,13282
715,13282
7517,13282
13581,13282
15227,13282
864,13282
9484,13282
2320,13282
3300,13282
10539,13282
14340,13282
14651,12715
8130,16357
4439,15771
6660,15149
11602,154
14651,11192
7127,13402
11993,9291
5647,5729
612,15964
12765,12146
10451,542
5964,16616
14309,12549
12588,3940
13584,9365
3686,9332
612,7268
13514,3480
4751,5105
9315,3656
5464,11425
8130,4687
11914,14890
773,11557
9632,9420
13826,3007
289,13282
10563,7326
11914,9191
14651,3958
6660,4932
13584,10983
698,3047
13195,8441
4917,13361
3436,14909
305,532
2862,7079
9625,3259
15289,599
773,99
399,12632
9632,4926
7141,17442
868,3493
15289,6664
16118,11458
9385,12597
7486,9095
2674,12549
17534,4917
2674,17452
9332,3630
9385,15991
9632,5498
8514,4131
553,7440
14425,4440
15643,2693
9385,14233
14655,6722
8195,11714
399,6132
970,5156
13195,6755
3686,11775
11775,6791
1013,12567
7759,15427
9292,2272
10221,6802
14309,17452
7517,7440
2320,7440
13581,7440
14340,7440
715,7440
15311,7440
15227,7440
10539,7440
9484,7440
11612,7440
2400,9831
10451,901
8130,8320
3344,12338
3344,10138
289,7440
9632,906
6052,10109
9332,13563
13584,14473
773,17472
5964,1057
17396,13037
15643,16414
3686,1330
5826,17475
16714,17194
1454,8869
3712,14429
10563,12850
8029,7326
612,3440
13584,15970
6757,10109
9385,6133
10451,16487
9635,864
3212,8293
13604,3784
11914,12945
14300,9831
17749,6802
9100,6802
1453,6802
868,6802
11640,6802
12588,6802
10555,6802
11305,6802
6157,6802
4729,6802
8505,6802
16072,6802
13227,6802
9794,6802
5548,6802
660,6802
9385,14655
3212,5891
970,13282
646,13282
13195,5708
9401,15160
5964,11816
10451,11003
3350,1961
773,12338
6624,3225
1456,17452
11534,17472
3686,6888
6660,4801
773,12565
13584,13764
17142,4634
15289,14944
13584,12518
3686,15188
7666,5105
612,5879
6778,16281
14655,6626
7666,6802
9385,3375
773,16910
3512,774
9401,11117
868,6086
8130,11504
11723,15725
3995,13361
4926,13021
15426,11166
6624,9500
6086,3471
15780,410
15712,4634
2663,3480
11993,10827
8029,12850
12765,13282
9896,12535
612,6612
15374,10983
6837,5898
3350,16088
612,8862
17534,7328
5647,546
17772,14420
5964,4874
7759,3350
10451,16955
13362,774
10563,17452
11534,12338
6660,181
612,1055
11993,16436
8441,2374
6778,2656
9332,15875
16357,11257
5647,14229
13644,17143
11965,6944
12588,15182
7127,11117
7141,2377
970,7440
646,7440
7759,5119
7127,4631
13867,660
5647,7518
617,3480
14651,11530
2674,3660
3686,2586
11965,9191
6624,10113
9634,15891
7759,11315
15374,9365
7127,15160
8648,1266
3875,16044
9632,422
13584,6264
12415,17131
617,6095
2400,8172
3300,17689
14309,14193
14655,14344
13584,11850
15289,12261
4439,901
12729,10399
5548,9191
8505,9191
4729,9191
15991,9191
9794,9191
13227,9191
660,9191
7625,9191
16072,9191
9100,9191
1453,9191
10555,9191
10221,9191
15374,13764
15643,12146
8029,17452
16714,11602
6624,7257
772,8648
6624,3852
4830,9191
2674,1949
17142,17689
3512,7698
11965,12945
9634,15227
14655,17016
3512,8361
3512,8506
3512,773
3512,13287
3512,2272
13584,11537
13584,13369
13584,4165
11640,3158
2674,13432
14309,1949
11305,4439
12588,4439
14309,3660
399,13362
14651,15190
9095,660
5647,7069
9632,2615
7759,7315
9625,13644
698,10126
9896,13195
7759,10909
14655,15419
12588,9953
15374,14473
16357,3637
14668,660
15374,15970
7141,6310
5647,12957
11993,11425
773,11730
11850,9291
15289,13823
9634,16608
12667,8648
5548,12945
1453,12945
9100,12945
15991,12945
13227,12945
3863,5898
2674,14193
16418,1266
4926,7749
10526,10844
13362,2272
7141,8784
15289,10844
11850,904
17772,661
11305,13918
12588,13918
13584,12813
13195,5464
16118,2824
15991,6944
5548,6944
13227,6944
9100,6944
1453,6944
289,11257
14655,14299
773,15152
14655,9122
10499,7426
10499,13540
13584,7082
14309,13432
15227,11257
15311,11257
11612,11257
2320,11257
14340,11257
10539,11257
7517,11257
715,11257
13581,11257
9484,11257
11850,16491
399,6722
11850,4070
11993,6053
6624,960
12588,7959
14655,2567
9385,12659
6624,12274
8195,9191
17396,3158
4439,16487
15270,10399
10451,6021
15374,12518
14425,344
4926,12131
773,12478
9385,13216
4926,1463
5826,12567
3350,623
8130,7691
17534,10120
7759,436
3512,2557
12667,6792
11993,3940
9401,12691
9401,955
9416,16075
3875,14350
3300,4634
14309,17536
774,10399
612,14430
9401,154
3344,10109
14309,11774
9401,10984
5114,772
13584,3465
14965,410
8195,12945
553,3637
399,8422
7141,16434
13319,15725
14300,15725
9401,14232
7759,10865
15643,13282
3686,3493
612,14336
11348,8365
6624,546
11612,3637
13581,3637
864,3637
14769,3637
9744,3637
15302,3637
7517,3637
15227,3637
14432,3212
15311,3637
5209,3637
10617,3637
14340,3637
6757,3637
7130,3637
715,3637
2320,3637
9484,3637
10539,3637
4230,3637
11559,3637
3300,3637
13302,3637
3839,3637
3481,3637
5114,13830
11914,6944
13362,2557
7127,10984
8195,6944
2674,17536
10499,7180
17534,698
4751,11162
7127,154
6660,6133
2762,12567
8130,6803
1454,9111
10451,3644
12588,599
15994,410
17534,6613
289,3637
11151,16199
10451,6859
612,10440
13190,11333
7127,11541
6778,3943
15289,15871
12986,660
6624,5729
5929,12782
13826,6670
7127,955
7127,12691
15374,4165
5964,13318
16357,10902
9401,695
2674,11774
6176,14861
14425,12729
3350,2807
7127,14232
9385,7795
14193,13361
7690,774
868,6132
14309,16198
13195,3096
15289,11604
9385,15771
646,11257
970,11257
3350,688
13826,14604
11014,11166
9385,4819
9401,16869
56,14604
773,10138
2400,532
15780,660
10261,12536
7759,7244
8293,12567
7127,695
7141,3087
6660,16403
15374,12813
1456,11774
773,16620
13584,10218
2674,16198
7127,16869
9625,2862
3512,3007
6052,1611
9401,17534
11965,4306
9634,9292
17772,4844
12565,5898
15289,11148
14655,6532
2862,623
7440,5898
6052,5605
7759,14342
17772,6233
7698,17142
3350,4917
11640,14702
3436,3260
3436,410
11640,2543
11640,1211
3686,6086
7698,3743
612,3457
612,9401
11914,4306
7199,14604
13584,11609
7759,6269
399,6626
16714,10449
10539,153
13195,14163
15374,10218
11497,3158
10261,14145
9332,8636
2862,13328
3212,7527
13195,3485
646,3637
970,3637
4070,14204
14425,11631
3875,11931
7127,17534
9112,8365
11534,7342
16714,9255
773,7342
924,12536
9385,14109
7666,11162
3457,15725
3875,1030
9385,8664
9100,4306
13227,4306
1453,4306
15991,4306
7625,4306
16072,4306
5548,4306
7690,7698
7690,8506
7690,773
7690,2272
7690,8361
7690,13287
4830,4306
6660,12659
4926,1256
7141,7326
10563,11774
9484,10902
15311,10902
10539,10902
2320,10902
9401,6910
9896,6138
16714,14109
10499,4131
12765,3637
13584,2881
6086,1040
11993,6802
2400,15725
13761,5896
6624,11828
6624,7518
6624,8072
6624,8162
305,5896
9401,12614
13584,3431
17772,8129
9385,11724
15374,7082
10261,14003
13515,5896
3212,7427
3471,10109
14309,11519
15374,11850
5929,9517
2813,1013
4439,6021
14425,6775
924,14145
6624,13999
5114,7457
12792,12567
13604,750
6176,1548
11993,15182
13584,1389
16052,13361
3350,7328
9635,10528
743,5196
399,15419
1330,11333
12536,9753
8029,11774
773,6935
6624,4501
5647,15253
14723,11162
7141,12850
6662,341
743,17161
10860,10399
11151,1276
11305,12261
16912,14423
16912,15822
12588,12261
11559,13328
5964,10999
399,17016
6176,7946
970,153
11993,9953
743,529
10901,6802
399,14299
8441,11425
9385,13867
6624,12957
399,14344
14651,8648
7127,12614
7486,12019
6660,3375
7759,9136
612,9182
11497,1211
11993,4439
11850,11607
7082,10126
8195,4306
17772,2378
868,8422
743,6301
4131,12623
14425,9861
11965,12715
9100,2364
2674,11519
6624,13655
7690,2557
743,9623
9401,16616
12667,8278
3875,6610
13195,7079
17396,14702
17772,1040
17396,2543
17396,1211
6624,7069
17772,11348
12588,13823
11965,11192
7127,6910
970,10902
12588,10844
11305,10844
14651,6792
11993,7959
7141,17452
399,9122
9401,11816
14425,7700
7486,743
9632,15429
13804,17143
6624,14229
11993,13918
9385,11726
960,13540
10451,9365
13584,3875
399,2567
7141,12549
623,13918
16714,5604
15152,774
743,8926
11965,3958
7127,16616
623,4439
14425,13586
17534,1351
9401,1057
2813,10086
9632,9753
16357,528
5114,8694
3686,12632
16118,11777
6660,16275
11602,13318
6778,14652
11965,4312
14425,3909
1454,3995
11775,17475
4979,10126
5548,4312
9100,4312
1453,4312
17131,660
13514,17143
16357,16883
10261,4403
16714,3483
1375,13625
904,1266
13584,14407
15289,12500
6624,12519
612,7141
12019,10126
9635,8869
5464,4439
743,16001
9416,485
11850,14910
2813,14659
9634,15302
14432,14756
9401,4874
14965,660
13195,531
11850,13200
4729,12715
7625,12715
9100,12715
1453,12715
5548,12715
10555,12715
13227,12715
15991,12715
16072,12715
13761,1447
6052,17193
11993,599
612,13804
2462,341
9283,15764
6757,1611
3344,5605
4830,12715
7127,11816
7127,1057
6052,12499
11497,14604
8505,11192
13227,11192
4729,11192
15991,11192
1453,11192
16072,11192
7625,11192
5548,11192
10555,11192
9100,11192
13515,1447
4830,11192
17772,3471
11192,15343
9625,3656
10451,14473
10451,10983
17131,410
10451,11850
5826,8984
17772,16009
9332,10068
6176,16565
13305,13328
15643,3637
15991,3958
5548,3958
9100,3958
7625,3958
4729,3958
10555,3958
1453,3958
16072,3958
13227,3958
13584,7617
13584,6066
7698,2656
5114,3631
13584,13617
3686,6132
924,4403
10451,15970
8361,5898
4830,3958
17534,17425
14655,14809
9634,7517
9634,646
9634,14340
9634,9642
9634,6757
9634,11534
9634,11151
9634,15643
9634,7130
9634,7285
9634,3481
9634,553
9634,6176
9634,15623
9634,6660
9634,4230
9634,9283
9634,14769
9634,12765
9634,5209
9634,1310
9634,14529
9634,924
9634,13604
9634,3839
9634,11559
773,5605
10451,12518
762,5898
15152,8506
15152,2272
3875,8441
7127,4874
8195,4312
11914,12715
11914,11192
11640,9831
10276,13361
4588,1266
14612,750
2663,17143
9500,15343
16357,12536
7141,3660
7698,16281
9896,4005
17534,12232
9416,5260
5964,11520
2320,528
14340,528
7517,528
15311,528
715,528
13581,528
9484,528
10539,528
4070,7717
7698,6081
3344,1611
15374,7617
11534,5605
4070,9832
15311,16883
2320,16883
9484,16883
10539,16883
14340,16883
11914,3958
7690,3007
2813,3275
9896,10086
8195,12715
9401,7113
8195,11192
7141,13432
15289,17442
16714,11233
14651,2615
612,622
2663,13328
12588,11148
399,6532
3350,6613
3350,10120
15374,3875
11993,6664
17534,14169
3471,1611
773,9749
7141,1949
8130,661
16357,14145
16912,17159
8130,14420
10451,13764
13584,8472
17534,14427
14232,341
17534,15854
7759,4482
8195,3958
868,14344
14425,8689
9385,5809
9332,8505
9634,9744
305,1447
868,15419
7698,4440
13584,3123
3875,5708
9416,1456
6624,9089
11850,16655
11497,9831
11914,11530
3350,698
5647,14268
10261,4882
11123,6187
13195,16088
9332,9794
9332,11305
9332,6157
15152,2557
612,13267
14651,2400
7127,7113
11965,11530
14309,5136
773,16492
9500,11458
5464,13918
7141,14193
15426,10391
553,12536
9416,17032
9385,16955
14309,14612
9292,14604
3686,13362
2674,14612
531,3784
10261,5891
16357,14003
14425,8205
2813,10282
10451,7082
7759,14080
11348,13540
11850,16714
11559,12536
10617,12536
4230,12536
5209,12536
13302,12536
11612,12536
15227,12536
715,12536
3839,12536
7517,12536
14340,12536
2320,12536
15311,12536
9484,12536
10539,12536
13581,12536
3300,12536
3481,12536
6757,12536
1256,12536
7130,12536
17251,12536
5737,12536
864,12536
9744,12536
1310,12536
15302,12536
14769,12536
7486,16052
14651,4926
289,12536
3512,14604
2674,5136
7759,13163
3686,8422
6624,3863
970,528
9896,3275
13761,3047
15871,3047
5647,17084
7698,8910
5647,10526
10451,11537
10451,13369
