TF,Target
9768,16565
9861,6547
13204,12729
15991,3476
10617,9255
474,15230
4131,10120
8431,12261
773,4891
5548,3476
13581,11123
17304,1336
9831,14310
2648,7100
4230,4687
9484,4687
2320,4687
15891,12954
10113,6935
11993,16655
14032,9803
12588,10827
3686,14861
11777,10218
3631,16565
16795,16565
15374,3457
10539,15996
17251,8127
11612,11257
2768,15725
305,10120
11993,955
17304,10528
11739,17245
3481,14910
7617,2378
15311,7457
5898,10449
12765,3485
17534,4630
5719,7955
1389,14807
7625,9387
12667,10218
13644,14204
8157,3903
1961,9517
15227,14800
868,14410
7698,181
7117,6944
3483,6832
12765,8879
10261,4398
15311,10068
4729,6670
773,16871
1961,6187
2274,11497
5821,12782
16118,13216
11612,7637
7199,14310
970,1401
13305,13769
12535,542
16044,14800
8138,9517
12604,8422
15891,8641
2615,854
13318,4131
10121,16491
3260,12478
8138,6187
532,16001
2674,3077
599,14656
9100,6132
17536,13644
289,4810
2868,4961
10279,8514
2274,8990
3436,6626
8195,9387
14032,5895
1545,9332
1389,9111
12945,3493
4830,6132
13227,6132
16072,6132
9500,14204
1453,6132
9632,2881
15996,1013
7698,8375
6176,4630
12609,2378
12325,8365
1211,5196
8172,14336
4440,4961
17304,13305
7691,16502
9095,11458
7517,3275
10182,13191
9100,3925
12549,12338
10860,15749
6233,3852
14248,6802
16565,6802
6757,8205
13195,14755
15891,11537
904,10399
14299,4131
9831,15749
9831,8441
16052,10282
661,13886
1453,3925
11739,5142
10860,8441
9144,1076
56,14310
16044,10109
15991,6132
553,12669
7108,12729
16275,16971
6312,12338
646,4687
5717,14702
9597,4131
924,1401
5548,6132
7486,2393
12325,11557
11723,13723
6187,12813
854,3833
778,11003
13604,10109
4844,16434
12588,7244
9192,1351
11534,9758
16710,15725
6311,10889
10860,12232
13216,14145
305,17285
773,9753
8185,6944
1896,8365
11612,12261
9744,12261
17772,16714
12190,15725
9500,6763
13644,4131
7201,11315
12729,10218
15289,6944
5114,14973
15285,5142
3350,12499
6610,9983
8195,3476
15997,13540
5497,12667
14612,14204
3712,4961
16651,6802
9668,7100
15190,17304
9192,3158
15771,14204
11739,7082
2648,8365
5114,16487
9500,906
16227,9077
14080,16565
1896,11557
13608,2543
8506,5196
7526,12667
17477,8514
695,6832
7486,12536
854,15964
960,13402
10827,12261
399,8910
11604,12609
7656,1076
11739,9597
15996,11333
11640,4024
10261,3275
12604,622
12063,6944
10182,4055
3441,12729
617,17706
8925,12597
4070,15230
17534,8431
2648,11557
14284,8514
9106,12729
6775,14659
854,13770
8172,14656
11458,12338
11317,4482
7127,5740
9136,15725
1371,17532
7486,5498
13830,2543
9192,11520
9192,5307
4733,612
3644,16502
868,8689
12588,2420
11151,7457
6963,13402
13904,17304
16357,8375
16281,10844
553,12212
13514,6670
3997,13655
8915,11315
3350,12535
9112,17425
9192,13318
13608,9517
773,6792
8472,12729
15311,7427
3465,13402
7625,6132
8641,9517
8632,14910
5979,17304
17016,15149
11993,14756
7440,11315
9365,12729
14032,13617
9385,2543
4482,10127
15994,16955
7199,15749
8505,7457
3909,17534
186,17043
3260,6802
7199,8441
9768,11315
5896,12597
1057,17689
7698,11774
8077,9500
7698,9420
6795,612
2663,6264
15302,1351
2320,1351
864,1351
4230,1351
9484,1351
3300,1351
9831,3852
7127,13200
14651,14652
11315,12729
9645,7341
10617,10983
15285,7082
12415,3158
13608,6187
13742,13402
16357,181
10121,13770
10121,14169
5905,5196
5821,10068
7698,13661
3344,8205
11559,8689
2674,8273
11739,14547
854,16491
16227,7082
3686,15712
8195,6132
15643,11192
8900,1076
1401,4131
13826,14702
6670,12048
1055,259
6660,12813
16912,17142
9192,12565
14655,5289
773,12048
289,11233
3350,9094
14547,8910
10182,14299
5209,3485
16795,11315
10182,2387
10617,10150
15875,8910
6176,14910
3656,17161
12945,13432
56,15749
11151,7427
9623,15725
6138,8689
9629,341
9192,900
56,8441
6311,17472
11315,6588
5821,7457
9192,8862
12415,1351
4746,16714
10617,546
15891,8926
9634,15797
3482,8514
10369,14204
4751,7100
14655,7180
16357,11774
11023,12667
11739,9077
6311,17194
12765,9089
15891,4152
9484,3158
2320,3158
4230,3158
3300,3158
6179,6538
5209,8879
3997,11014
5826,4312
12415,11520
13287,9111
305,422
9075,16281
532,9111
2272,9111
8984,17534
12415,13318
15263,14204
10067,15725
9668,8365
3786,14204
5905,9758
11725,16955
16910,16714
6179,12632
10182,13742
7691,4631
16357,13661
5945,16714
11604,13886
617,4403
4306,5196
773,3806
9756,17706
11229,14204
11993,3631
9500,12792
6179,14229
15285,9077
6312,16275
10860,3852
5987,8514
14232,10399
7141,6722
4230,11520
9484,11520
2320,11520
617,10352
305,960
9484,5307
2320,5307
16305,16714
11965,14342
15891,344
4751,8365
646,1351
9668,11557
9921,2378
14651,16455
13830,9517
13809,2378
14756,14310
5363,14309
14032,14755
11217,14309
4751,11557
4230,13318
2320,13318
864,13318
9484,13318
15302,13318
3300,13318
773,8172
13581,11013
11993,11522
3350,10889
13830,6187
13302,5105
1447,15994
5598,16275
16357,9420
9100,7269
9363,16275
14032,12609
5114,8431
8077,1949
10121,15964
3686,12691
12500,8129
2567,14204
16275,750
15227,1266
1453,7269
1055,11629
9387,12729
3839,1351
7759,9111
5647,13200
12019,10282
1447,13461
9401,14342
13581,17659
6624,623
3431,4874
3087,17304
970,13163
7269,12729
14652,12338
7199,3852
17304,13576
13584,8422
13584,4940
715,4687
17043,13769
646,3158
17251,13328
13545,8422
17304,11775
7127,15997
12415,8862
5905,17532
8514,14204
9484,12565
2320,12565
3936,623
3493,14204
623,13540
16275,3656
13545,4940
12679,8514
8377,15725
10617,8878
7690,15581
9484,900
2320,900
15133,17304
5548,7269
10633,612
9484,8862
2320,8862
4230,8862
2674,14861
13260,10276
8869,12597
12765,14612
14080,11315
13584,622
11721,16565
10121,5891
3686,17089
14032,4759
7759,14807
9756,10352
14625,13200
17659,2378
646,11520
6664,17534
3839,3158
7108,14204
11965,16434
3047,9758
5898,15270
5156,6588
10900,15725
16009,8422
8434,12729
56,3852
11723,12518
15891,4439
7698,12415
15311,16487
9756,4403
186,15152
16009,4940
6757,4572
906,9052
17534,14910
14625,5740
9749,12597
646,13318
11739,16118
1670,1076
13287,14807
9292,13540
305,7268
14651,3480
970,10391
7517,2514
532,14807
2272,14807
15311,14973
11305,13318
9401,16434
14973,623
8878,15725
399,7100
617,3482
15997,7180
11965,10865
16247,8514
16492,542
16651,16565
12588,5363
13287,14604
15227,10109
8185,14702
16491,15725
305,9983
3436,14309
532,14604
2272,14604
305,14944
10369,16714
12549,16275
14248,7244
13604,6162
17304,3662
17243,854
3839,13318
6187,10909
14651,13626
7145,13361
15996,1739
15891,6310
8505,16487
5114,4630
778,14300
13021,9517
646,900
13999,15149
7517,7328
6311,1040
10617,4844
9632,3909
11757,6626
15413,12667
15712,4131
646,8862
6660,10909
12146,15725
4131,3225
14003,6547
14756,15749
7690,12500
9047,1076
10865,6626
13384,12667
17252,12729
14756,8441
7199,3475
3512,13402
5209,9089
289,12190
7130,12715
10539,6662
3686,17252
305,3225
7517,420
3997,10449
10150,13723
17304,12519
5821,7427
693,7955
8195,7269
5809,13769
11850,13402
10563,3493
7117,14702
743,7341
7127,2377
5165,16714
12131,8365
4926,6162
1330,17689
7486,17477
3465,599
12565,6626
6775,9332
12325,14909
3344,4572
4532,15149
5307,11557
826,12729
11827,15725
17472,9332
4070,4961
1330,16434
13761,6264
8908,7955
14432,16403
399,8365
8477,7100
12366,3936
6187,10138
15160,1266
5307,8365
14070,16281
13362,542
698,10127
7486,11828
11683,16565
11726,16565
9385,6187
6095,13216
5888,16281
12597,2378
6837,2586
17227,14342
773,16971
56,3475
15227,12669
7698,14410
10261,7328
14651,5896
15227,9401
399,11557
13604,17245
9385,9517
14206,17304
14340,3485
9798,7341
14965,10127
186,8162
868,8784
9632,12131
3007,12715
14248,2420
5464,14652
5898,15875
3350,17194
13397,612
11559,8784
305,7440
2674,15854
17304,17452
599,3493
11534,17532
3047,17532
9629,14659
698,15655
17120,15725
13733,7100
3786,4131
9645,6802
10182,8375
8939,16565
10261,420
715,1351
9192,1401
10909,10282
14340,8879
528,16502
6138,8784
12945,3457
14939,14204
6233,8157
14625,15997
6610,10127
13515,2586
10182,181
14430,2378
6179,14423
3350,17472
955,15149
8506,9111
14944,16502
17251,1013
3686,10897
11774,3784
11151,16487
12500,6021
13163,17534
2274,9387
15871,2586
7108,8514
4024,12729
5209,14612
4926,17245
11721,11315
5821,16487
5307,7100
14655,15149
854,5105
7486,688
4882,9332
11233,17193
11718,14204
1389,17193
15374,1211
9283,17089
16912,7518
12063,14702
11739,13303
305,3637
7666,7637
10499,542
8077,14344
715,3158
1310,10138
474,17425
16357,12415
9798,14204
7666,11123
9756,3482
2364,14145
1447,6162
10555,7637
12588,7637
5548,7637
15289,14702
10150,12518
1389,14604
6311,6133
14756,3852
17396,16565
6269,7955
13604,5142
8157,6832
854,14169
4000,16281
13191,17534
4830,17689
13581,422
16198,17130
16198,9561
14723,2586
9283,15712
17251,11333
11431,14204
13195,13886
9112,8128
6757,10126
11739,10440
12535,4961
12765,16787
3743,15725
715,11520
6538,6187
715,5307
12535,13823
11431,16281
16620,13540
8947,10399
1211,14807
6157,8636
17304,16739
3441,8514
13190,15725
6132,1076
9632,10891
11775,4403
3485,14204
186,16088
7285,9315
17080,12729
6651,16714
13302,9831
13340,2378
10182,11774
715,13318
3465,16955
6538,9517
5879,12597
10555,13723
344,4874
16971,1076
4926,5142
17156,12667
2400,2543
16227,10440
11775,3482
15227,12212
2274,6134
660,7637
9283,17252
15152,15655
17227,16434
11315,8514
15991,6588
12667,4940
1211,9111
2320,1401
10182,13661
9484,1401
1447,9597
3686,11117
9632,9744
11993,7637
11305,1351
7517,4810
7486,1961
5114,3260
970,10958
16651,11315
3686,4000
13576,16502
14625,2377
11431,6001
15643,4835
5826,11726
14473,1076
15311,4630
13581,10120
15311,8431
7127,13401
14756,3475
8477,8365
11640,12551
10182,9420
9831,3475
14204,8910
8472,8514
715,12565
6157,5729
16044,13361
15285,10440
11739,3018
16357,14410
5114,14910
15152,10127
12667,8422
16198,13918
16418,8422
1532,12729
7130,3077
12765,940
11602,6802
7486,7797
715,900
6157,13563
17304,10328
599,13432
924,10958
1447,17245
8172,3493
715,8862
4398,8910
8506,14604
15253,13540
8506,14807
13305,13402
3686,16655
7759,14604
773,750
11640,13723
10121,5105
13319,2586
11348,16502
8477,11557
13581,960
7690,6796
9100,7637
16241,17534
289,15296
3686,955
12274,16565
12425,1076
9283,12691
12604,3903
7666,11013
15160,12669
13733,8365
15996,12048
11726,11315
13514,16565
669,1076
9401,3391
3512,599
7141,14652
11683,11315
9283,9182
8454,4131
10208,15725
612,5879
11993,13586
7734,10276
10261,4810
6312,9385
12551,12667
2567,13823
15374,1283
13581,17285
13604,9077
528,4631
16908,7955
646,1401
2462,10399
8939,11315
13260,854
12765,228
11739,8278
773,3656
13733,11557
289,11730
868,9315
1453,7637
4926,7082
9363,3784
17442,3784
8505,8127
11730,16565
774,14807
14944,4631
7486,14333
5598,6722
14340,9089
5905,9111
16418,4940
3703,2586
9363,6722
8293,8910
16455,7955
6312,6722
5905,14807
11965,3391
14432,17689
11993,1030
4306,9111
10555,9365
11640,5280
3997,15270
13461,2378
4631,12597
11992,2586
3686,6547
15374,3833
1055,12170
7201,6626
3350,1040
970,12594
1447,5142
14651,661
186,11612
12729,4940
305,9645
4055,17534
8431,4482
6179,8632
11757,14309
6052,11631
6613,12729
12765,4926
9192,13163
553,12261
9632,7749
9100,11123
5964,10127
15764,14800
8029,3784
3344,10126
2274,6132
14336,9332
4926,9077
15343,17193
12729,8422
623,15149
14309,7341
11777,8422
16898,4482
10617,9106
4830,11123
13227,11123
6052,9642
16072,11123
1453,11123
8915,6626
11534,3586
9416,11013
11640,9365
5801,16714
2807,1076
2567,4961
12588,11497
14032,13886
924,12594
7690,10218
13287,17193
11640,3586
9794,7637
4932,1076
617,11777
7269,8514
2272,17193
532,17193
15891,17142
12549,3784
15427,12667
9869,7341
2274,3476
16198,428
2674,9182
5964,15655
2400,9517
9420,2586
7486,5647
7517,11233
906,4165
8925,4874
1055,12954
5737,3077
2400,6187
16227,10526
8282,6162
5898,4917
14625,13401
15991,11123
4306,14807
15524,7955
5209,16787
11965,5196
5548,11123
8172,13432
14300,2586
10865,14309
11777,4940
970,14723
9768,6626
8361,14342
1971,12597
8869,4874
17396,11315
7698,10451
8346,12729
12565,14309
854,5891
12760,854
8925,8910
10902,7100
9401,5196
186,9768
13770,1076
16912,17032
7955,9517
13604,7082
4961,1076
7759,17193
7955,6187
5821,4630
14340,14612
688,5123
688,811
688,7459
10528,8910
16620,5289
2274,3925
924,14723
14232,7146
15311,3260
13545,3903
13584,3903
16227,3259
7440,6626
1447,14547
11739,856
17304,8363
186,13035
904,4403
13305,6588
7797,7955
186,13195
4101,7637
289,2762
11739,3259
8664,2378
2674,15712
17304,1456
2768,12667
17251,1739
6660,10138
688,12681
16795,6626
16275,11530
9292,15149
14299,16565
16620,7180
10261,11233
9645,13540
11185,4403
5209,940
15374,16491
688,1202
13514,11315
3007,3077
1371,1076
5598,14652
9484,13163
7141,3480
9363,14652
4687,10282
16009,3903
11458,10218
9756,11777
1447,9077
13644,16565
9100,11013
854,9831
9597,16565
16357,10451
3997,15875
16620,8910
7342,15725
16275,15409
15160,12212
7698,8689
12089,17304
10182,12415
186,14268
11730,11315
10539,14407
1453,11013
16072,11013
4830,11013
4729,11013
13227,11013
7625,11123
15997,15149
9112,15655
599,3457
9100,17659
17252,8514
8361,16434
16492,4961
826,8514
3997,9047
6233,811
6233,5123
6233,7459
6233,2493
6233,6311
6233,7129
16912,1885
4833,1076
6157,12567
3007,8273
15285,3259
13604,13361
2674,17089
186,4441
1453,17659
7141,13626
3481,3485
3686,9861
344,14800
4254,16714
6021,1076
9109,4131
9283,11522
14407,1076
9332,16434
16492,13823
15991,11013
8195,11123
11534,13723
5548,11013
7130,14861
7365,1076
10902,8365
3686,3631
6233,12681
5896,4874
14284,6802
13305,599
11737,9332
16357,8689
13432,542
778,8346
2567,15230
2274,7269
2274,17689
6233,1202
6233,3998
14909,7341
12765,13742
5548,17659
15311,14910
11612,17689
12190,12667
12604,6832
10902,11557
1055,8641
13867,6944
9632,2320
11914,7100
9136,12667
16710,12667
7127,17227
2674,17689
15200,9332
10352,4312
9748,2543
2674,12691
773,7959
12535,15230
3481,8879
10361,17304
15764,10109
8282,5142
3350,6133
4101,16434
715,1401
970,12499
2543,15725
6532,15725
3686,14756
11604,8910
15426,4131
10563,3457
9749,4874
11316,13540
13581,7268
8172,3457
11739,15427
5809,13402
6134,15725
7486,15429
14651,7127
11317,4687
11914,8365
924,12499
305,7656
924,12535
12549,14652
8320,15725
7698,9156
7698,13340
15374,13770
11914,11557
7341,12729
1401,16565
2674,17252
8514,4131
11534,9365
5898,10528
3512,16955
10182,14410
16912,4893
10897,12729
10384,12729
970,12535
11559,9315
10279,2378
10121,9831
4024,8514
688,5895
11965,16001
12212,4131
11497,16714
9112,10127
11725,14204
1447,7082
