TF,Target
4926,2374
6001,15725
5497,7092
5598,5898
13384,16651
5307,4131
3018,9517
5801,6264
5165,6264
7143,6264
15270,16502
1244,8514
8514,12500
16118,13216
3350,11774
17534,2874
7698,10068
13191,13769
16281,11631
9332,13723
13804,12338
5801,12597
337,12597
5945,12597
5165,12597
7143,12597
6910,13769
11850,12338
6233,1076
4893,2543
6179,14420
5888,11541
12813,15725
12604,7427
12604,8431
14299,16502
6837,14655
15891,7526
14651,7440
6269,17534
1447,11003
16118,9110
16275,9517
17190,12597
8920,8128
10860,7459
10860,1202
10860,5123
10860,811
10860,3088
12212,13402
259,15725
9111,8422
599,3833
2868,15655
3391,7180
3839,13319
1949,3275
1389,11757
485,3833
6095,17706
3481,13644
11559,2462
9642,14890
12170,1211
14080,1076
7666,4482
11640,474
4000,854
9075,6722
9597,9517
5888,8363
6910,12729
2274,4893
16198,16502
8862,16502
13195,14232
6312,1057
9047,16502
6837,8365
14309,3158
11530,10399
6095,3391
12954,15149
10860,12681
11530,13402
6910,7955
305,7328
713,8910
4926,11425
17080,15655
5138,12338
2693,8422
924,3457
16620,13886
305,11530
1896,14807
11604,14204
8431,14204
5600,6626
661,14204
7427,14204
4844,14204
5826,15964
15891,10110
5888,955
1447,8632
15546,6187
10617,14861
15991,7637
6775,13886
1336,17532
11992,8441
15409,1076
56,8910
8472,2543
11775,16491
3629,2378
6269,14145
9749,13886
399,14755
15643,13644
5847,7955
1266,1076
16912,553
743,854
16869,4961
6757,5142
6963,12500
7486,17477
9500,4961
7285,10282
2648,14807
16492,6778
16492,14939
16118,10276
7142,16714
7459,10399
289,3662
5225,2543
4137,14807
10499,10218
9095,7749
11612,6134
13545,3852
11775,4940
11777,4961
7117,4403
13305,9803
13556,16502
8915,15725
428,15725
8029,12338
970,2462
11992,12792
8641,6802
2378,14807
3007,3936
14425,1040
17534,9753
13742,16088
186,3686
16436,15725
1949,14109
10451,11757
612,10231
7486,15875
17304,8878
12604,4024
4687,9758
16492,11723
2543,4131
12760,4940
5964,4940
1057,14204
420,13540
6052,6888
14336,7092
3644,4403
15152,11497
14769,2462
12131,12597
6081,17689
186,10261
186,3212
7795,11777
9094,2586
6624,14548
698,13200
13867,10399
688,9255
7069,14204
10617,14652
12325,14807
8869,4403
16710,6944
186,5260
10867,6832
11992,1055
17192,4961
10062,14204
2567,428
16714,14807
1949,16487
5142,6086
9192,17161
3350,2462
10113,1055
3375,428
11148,1076
1896,10218
9500,8278
10999,12518
344,8441
8130,13432
8185,16955
2870,17304
16956,7201
10451,14342
8869,542
14667,12729
3995,6832
10208,14309
17243,14204
7127,16001
6624,10391
2557,1211
3481,13319
6179,1460
399,13361
11640,12679
5888,3123
16883,7092
2648,10218
12425,12729
9283,1401
11534,5895
9292,4403
8293,17689
10889,11333
13634,12729
15891,56
6176,8879
5464,16434
17131,3088
17131,1202
17131,7459
17131,811
10617,3225
1388,9517
16403,10391
8505,181
1351,4131
4751,16714
11612,12535
15712,3784
5964,16491
11929,8454
599,17475
11431,7100
14667,7955
7244,10399
10555,7427
8185,16275
14667,13769
6269,10352
8130,3903
13634,13769
6179,12986
9401,6722
10958,2586
17131,12681
17243,2586
15190,8454
1375,8910
7117,542
16050,13540
16050,9798
1447,13576
4000,4940
617,4631
14625,15871
6095,599
15426,9151
13432,15725
2274,9077
2274,13582
13634,7955
2274,15413
15160,16655
2514,17534
5464,10068
3476,12667
17304,4893
7698,11530
13401,9517
14655,3852
13608,9831
186,4441
15643,13319
9904,2378
6757,9561
6757,17130
5898,9831
11612,12945
13035,6944
16247,17304
344,12792
5114,9052
2400,16565
3786,6187
9107,15655
7690,4482
14425,291
344,1055
3686,1057
4306,12338
2274,10182
5929,16565
7127,661
6001,7092
10113,8441
12659,15725
13867,13402
11534,5105
16492,14232
11504,8514
6660,623
14702,14204
7257,8910
12325,10218
10110,15655
661,16502
11604,16502
5847,13769
17659,13886
11559,13328
13195,4810
15152,5196
2674,10119
11993,13644
2274,1375
2514,14145
13021,8278
14432,9077
14432,13582
399,8477
11739,15771
6264,13886
6157,7082
612,9122
16955,12729
15854,11315
13340,15655
6803,6944
16714,10218
3260,14309
8431,14342
13826,7100
14944,12500
11777,8278
13287,4403
7127,4024
7759,623
11497,1211
8077,6796
14547,8910
532,4403
2272,4403
2663,5289
10451,7734
17080,11777
7526,14204
14529,7457
10449,7457
14625,6134
15160,12669
11317,17194
14973,16502
13287,542
2870,6187
13733,341
13305,4398
10860,9803
1389,6301
532,542
11534,13723
3936,6802
289,2977
17475,4844
5717,12729
15891,6651
14432,1375
289,13626
5826,16088
7100,6187
305,10400
1389,14342
10261,9255
16869,8278
3819,7100
13608,8422
1211,12338
17245,9517
11151,8648
7486,11683
11713,6264
17534,10909
11827,15655
9363,13823
305,8346
13584,10865
5888,9387
5598,13823
623,12792
3909,15655
5898,8422
13867,8365
5888,3476
5114,10449
6134,15655
8878,13540
10261,2573
774,15149
14807,6802
15152,3158
5289,16565
10865,12729
9291,1211
6179,10126
14309,5898
7486,14427
15991,7348
2557,9332
553,9107
305,745
617,12549
16357,6134
8431,6301
12425,7955
13761,12500
2887,14702
9292,542
10208,12667
6660,14310
9151,15725
16414,15725
7698,7328
6935,16714
4254,4961
13617,4131
9861,15725
9192,5464
3998,9517
10451,6301
11992,17442
16247,6187
14612,9052
485,6763
12549,13823
6626,2543
3260,12667
7141,1266
11559,14939
3644,542
11559,6778
13545,6832
12604,661
868,6796
16241,17304
4926,9416
5809,12500
4926,3375
10062,16502
612,2567
10113,17442
14625,12765
11612,3457
9744,3457
1447,11629
13302,12535
13362,4940
13584,17193
15227,6134
715,6134
7517,6134
14340,6134
2320,6134
15311,6134
9484,6134
13581,6134
16710,2543
15160,14652
599,6763
7365,15655
2923,9517
9100,7127
1453,7127
11993,13319
7759,14310
16955,7955
646,6134
698,4874
16357,12535
12478,14702
3997,15725
14248,16088
15996,15725
11970,4482
9094,1076
4588,6264
14080,16502
15374,5895
6233,16502
4588,12597
8195,7127
10827,6066
6527,14702
7142,14807
1266,16502
6757,3574
11713,12597
11559,11723
12691,12729
6624,3936
11965,854
5717,7955
11023,14309
5417,6626
17304,13582
17304,9077
9632,16871
11725,2586
10827,6538
7517,12535
715,12535
15227,12535
14340,12535
5548,7127
2320,12535
13581,12535
9484,12535
15311,12535
9420,15725
5647,3903
15227,10109
14309,7341
8915,7092
14612,10449
3471,14800
13584,14336
11992,14204
6757,15712
16455,8514
16357,12945
13384,13361
13733,14342
7486,9753
599,10127
646,12535
10775,14309
970,6778
970,14939
16009,14342
15374,5105
970,5964
6269,17304
16241,6187
344,17442
900,2543
16305,2586
8375,14702
17772,428
14070,12261
15426,4961
8077,9832
13733,11757
11497,9332
9291,9332
16118,12478
553,15296
11317,14667
1447,10119
14333,12729
4631,10276
14425,15253
11629,15725
17304,1375
13362,16491
14407,15725
2274,3018
16118,15149
3018,15655
5929,6802
13035,2543
14651,6722
10827,6691
14769,14939
3863,6802
924,5891
16492,4810
305,10314
10958,1076
13581,12945
9484,12945
15311,12945
2320,12945
14340,12945
7517,12945
715,12945
15227,12945
1401,15655
17243,1076
16146,6626
13402,12729
13195,3662
3940,14702
11317,10451
10860,4398
15374,13723
3436,13886
14625,3457
5979,15655
10865,7955
970,11723
646,12945
9107,11777
14229,15725
10539,12261
9668,2586
5494,14204
14655,6832
15409,16502
3007,6132
4000,16491
13904,15655
10617,9052
11929,6802
6035,15725
4631,15149
906,1256
9416,4482
17396,9831
906,15429
13362,8910
14003,1611
6803,2543
14769,11723
5821,11850
11992,15749
2378,10218
6757,10138
305,7079
617,15780
9283,15970
743,4940
11023,12667
9112,15230
9632,10897
2615,17534
13733,7734
10827,13563
14299,11315
4835,12667
617,1389
399,3482
399,12609
13584,6802
7690,826
15160,3225
13830,3088
13830,5123
13830,2493
13830,1202
13830,811
13830,7459
9332,3903
12425,13769
13340,11777
17534,16198
10775,12667
9075,14342
11341,2586
5717,13769
7698,10400
3431,15725
3350,6778
9632,4439
3350,14939
3350,5964
11559,14232
12597,15725
15780,11713
12604,12338
4254,8278
12500,4165
8130,6001
3686,6547
1389,7734
15891,6802
11612,12765
9075,11757
8172,17534
8130,9401
7698,745
11739,11229
13830,12681
12765,12261
15426,8278
9047,11315
970,7257
6269,6187
7795,6944
16275,15655
528,14309
11850,1057
8157,420
15991,13328
9283,4801
11726,15725
10261,11348
13318,8422
7698,8346
16050,7180
612,15310
11640,3852
5120,17534
6134,11777
11559,7637
10451,11497
11827,11777
7759,8477
773,12765
9756,6802
9385,542
7142,10218
15891,532
8172,14145
4751,14807
186,289
743,16491
6176,14652
3909,11777
10901,17689
11718,8422
16227,17194
3350,11723
5140,17534
11737,13402
11739,3643
12535,16714
698,15964
9632,750
3476,2378
15190,9517
1949,11192
13302,3457
9192,4926
11723,14807
2514,17304
762,12729
9517,4131
10113,12792
6855,13200
11737,10399
5138,1057
11317,8862
6311,6133
7486,10086
11992,13617
13809,14702
11217,6626
5821,3077
17534,11602
6176,16655
14723,14204
17396,8422
9825,4961
7759,14755
9861,7092
9597,15655
14003,7146
16357,3457
4926,13658
16281,13563
612,2923
6310,4131
2274,11013
3212,12338
623,17442
11757,2586
2615,14145
344,15749
14432,11013
6052,9825
3344,3259
11317,16908
5140,14145
924,11774
5821,14333
3512,2377
773,11333
970,14232
10827,9109
16009,6301
9075,7734
7698,10314
344,14204
13556,11315
11929,9517
399,924
5896,14309
15200,12500
1371,14309
9192,12499
4746,2586
5120,14145
970,13305
7486,13904
1410,12597
186,11804
15427,9517
10891,8422
8077,3493
14425,17016
3743,15725
528,12667
15289,6264
13584,3863
10208,2378
7365,11777
9632,8641
2320,3457
715,3457
9484,3457
7517,3457
13581,3457
14340,3457
10068,15149
15227,3457
7130,3457
864,3457
3300,3457
15311,3457
15302,3457
4230,3457
11151,14861
8869,13361
5740,14309
12760,13200
7778,9625
3512,17425
646,3457
762,7955
17304,3018
17536,14807
12146,15725
3875,6832
10182,6626
186,2393
15289,12597
5136,15725
2977,6626
305,14944
4131,11333
4917,12667
13586,14145
1454,4005
15310,9517
14756,6132
1276,6301
15133,6626
9315,181
960,9831
6095,16714
17043,4403
10352,8128
5497,7201
4070,15149
13733,6301
6942,9517
3350,14232
4441,12500
17131,4398
14425,11604
14625,11774
11725,1076
11640,13361
12588,13361
1453,13361
8505,13361
9794,13361
5548,13361
10555,13361
11737,14655
617,2870
305,8648
1532,4131
10865,13769
8441,8278
16305,1076
16492,3662
9645,2586
762,13769
13195,13626
2364,8910
1389,5196
868,13361
6624,17285
1371,12667
10449,4979
3007,4137
14655,7440
7348,6802
14432,4532
773,6134
1336,14702
5896,12667
399,6796
14429,6802
17080,6944
10827,10891
7666,12232
10113,15749
3481,6134
9151,7092
3997,7092
3344,14193
16908,2543
305,531
8441,4961
9192,7244
9632,8129
7666,13361
10901,13886
12604,15427
11737,8365
553,9191
305,7637
11148,16502
3629,12729
474,8278
9112,474
9283,7946
3260,2378
7127,12338
11914,13200
8431,11497
10827,17749
12667,623
485,10127
3350,13305
9385,4403
9401,11757
6610,7637
1401,11777
5979,11777
2656,14204
5888,7797
11317,3940
14070,13303
5598,17532
8431,5196
16281,17749
1388,15655
9748,428
14003,13540
6624,6132
713,17425
5740,12667
2514,6187
8361,7459
8361,7129
8361,4759
8361,3088
8361,2493
8361,5123
8361,3998
8361,1202
8361,811
16912,5729
906,3077
778,12535
13904,11777
10451,5196
970,13515
9668,1076
11993,12535
7486,546
10902,7427
10902,8431
11774,8910
8077,1283
3481,12535
623,15749
305,13328
617,8920
305,16739
11993,13361
5120,10352
15643,6134
16357,12765
970,10900
8361,12681
4893,14702
3629,7955
16883,6802
15182,15725
9075,6301
960,8422
6660,14755
10827,6942
8172,10352
9283,10120
8505,11233
695,3852
7795,2543
8947,13361
11341,1076
14625,5891
13401,15655
7690,12232
13604,12261
11604,11315
661,11315
14407,7092
6691,1211
2274,6664
6179,17089
5821,1256
12729,7427
15891,5647
6935,14807
6179,688
11534,3903
1389,11497
8077,7717
4979,428
15643,12535
16966,6802
4833,17534
11612,5891
9744,5891
3047,12597
10451,3158
9484,12765
2320,12765
14340,12765
7517,12765
715,12765
15311,12765
15227,12765
13581,12765
9094,14204
8185,11557
2768,8514
660,13361
924,2462
3629,13769
15797,7459
15797,3088
6179,8984
11640,15581
9094,16502
17475,13723
7698,7079
3643,15725
16281,8910
4306,1057
599,12518
1545,15725
11602,17193
11739,5498
1454,4254
2274,2762
646,12765
17304,11013
3839,3457
9283,12415
14973,11315
854,1211
13830,9803
11739,10844
10440,6802
6660,3482
13733,11497
13556,6802
12667,14310
11987,8910
17534,4917
773,11774
5123,6547
4801,15725
4904,6802
8157,13770
9283,10528
5879,428
14756,4137
970,4810
6001,7201
11992,4631
10957,15725
8472,14702
11726,7092
11725,14204
6176,3225
3431,7092
6179,12954
11739,7527
10555,12338
11640,6832
4403,12500
15994,13886
868,3493
16009,11497
9192,15200
5114,422
16795,17534
9100,13361
9632,14163
5209,9111
9597,11777
773,3457
9904,12729
9632,2768
5826,16955
7486,12519
612,16608
11965,4940
5225,14702
13303,13540
14625,2462
17243,16502
8431,3158
1389,3158
12535,14807
8172,17304
7517,6547
11094,8454
11023,2378
9831,8278
474,4961
2674,11850
8862,14204
474,6802
11559,7348
8920,9831
9500,16565
4746,1076
6086,3637
17198,14309
9831,4961
10827,10062
6757,12536
11757,1076
12979,6187
186,3300
4835,2378
11914,15964
10958,16502
13764,12500
14206,14309
14109,10399
698,16088
9112,7141
6855,4874
13021,16565
10775,2378
5821,14410
9112,12679
2674,1256
6855,5598
5209,17472
4751,10218
2557,16714
16795,14145
2400,5289
7690,4844
9401,14342
553,10958
15891,15374
553,14723
11914,4874
8505,7069
7145,9052
17534,15409
16492,13626
485,12518
6157,9077
6157,13582
6610,13328
7328,8514
14080,11315
6233,11315
17043,542
5888,17156
3350,10900
11993,12945
9075,11497
11965,16491
12535,10218
12588,14344
11123,10399
6179,8901
4833,10352
17080,2543
12063,11713
612,8869
6691,9332
10827,12366
9122,13886
2674,15429
5821,15429
3225,8910
3686,10391
16898,12500
12519,4131
12729,8910
8030,10399
3943,10399
5945,10399
337,10399
6657,10399
5165,10399
5801,10399
7143,10399
11497,16714
5140,17304
2274,4532
11775,13200
7734,15725
15374,13432
4833,14145
13216,4131
11739,5717
5888,1371
9363,17689
17442,17689
17016,13886
7759,3475
854,9332
6157,13361
13227,13361
17190,10399
2514,14204
3350,4810
15311,9983
3839,9983
7698,16739
12588,6935
17475,14204
6157,1375
9645,1076
9192,8172
11777,16565
8920,8422
9416,4844
12760,4874
13584,14604
11612,11774
9744,11774
15413,8454
5826,16275
5826,9363
11739,1896
9904,7955
553,9094
3998,15655
868,1283
8030,13402
7143,13402
5945,13402
337,13402
5165,13402
5801,13402
16869,16565
10539,13303
7698,8648
3712,1211
11559,3662
4024,17534
9110,17534
13340,6944
14432,3875
11317,14300
4917,2378
6624,4137
7698,531
3481,3457
17198,12667
11970,12232
11479,11117
5888,12594
11992,12549
5464,745
5821,960
5891,14204
17190,13402
14651,11757
13556,16651
15374,3903
17534,4630
9401,6301
10528,2586
3457,8422
13200,8422
8454,6626
14206,12667
15160,9052
13190,9517
1388,11777
2462,17689
773,2462
612,10957
6532,6802
399,8157
528,2378
10113,12549
17304,2762
14651,14342
15188,12729
4926,10150
305,7348
13830,4398
186,3047
186,13604
13302,5891
3512,7100
17706,6626
12549,17689
11604,16651
6095,14807
617,8130
14070,16434
6610,7348
10827,17252
16009,5196
3275,8422
17534,4512
422,15725
3909,6944
12131,10399
5120,17304
16357,5891
13761,12597
13644,10399
12765,13303
15643,3457
7141,9365
16651,17534
13401,11777
617,4759
617,7071
617,6311
617,10208
617,3998
617,7129
617,2493
617,3088
617,11185
617,811
617,1202
617,5123
617,7459
8361,9803
16052,13886
9151,7201
773,15871
2663,2377
13761,6264
4024,14145
695,6832
11739,17536
2674,3077
11725,16502
5801,14655
5165,14655
7143,14655
8172,6187
856,4131
8130,10865
7666,4844
5964,13200
4882,8514
305,10827
9632,1885
11123,13402
11640,7440
7486,11602
15285,16971
16795,10352
970,3662
906,14410
2274,3875
617,12681
4932,6187
9110,14145
8185,1055
14944,6264
4926,1532
646,3784
9192,5138
371,17534
864,5891
5737,5891
17251,5891
2320,5891
7130,5891
14340,5891
15227,5891
15311,5891
3300,5891
4230,5891
9484,5891
15302,5891
715,5891
13581,5891
7517,5891
2663,17425
4926,1336
16910,17689
13514,12500
773,5891
5464,7079
8908,9517
16651,14145
13584,15997
11739,11609
16009,3158
1371,2378
5896,2378
646,5891
13733,5196
5114,5896
344,12549
3344,7082
9401,7734
955,12500
5165,8365
5945,8365
5801,8365
8030,8365
7143,8365
337,8365
11431,1211
11305,1266
14769,3662
17245,15655
13384,14309
10451,7341
9363,854
14769,14800
12131,13402
6613,14145
5598,854
13584,4312
7486,14003
14169,14807
13733,3158
3007,14656
2615,17304
14003,7180
11914,16088
12604,1057
17190,8365
4630,15725
10984,13402
186,11828
5740,2378
10539,16434
12667,3475
5140,6187
9904,13769
5114,11775
14944,12597
289,10526
14032,14204
7365,6944
13515,12500
9632,5260
4882,6802
12667,14755
10451,5898
14651,7734
8130,17193
5888,9597
399,3493
713,7100
9668,16502
11993,6134
15871,12500
11519,8514
1447,9861
14169,10218
9107,2543
12669,9517
14070,10068
6626,14702
11479,14204
5120,6187
2615,6187
14655,6722
15190,15655
3643,7092
7759,6796
5905,15725
371,14145
305,3260
7071,6626
10984,10399
3481,12765
17304,4532
17534,3440
9921,17534
11992,1389
10208,12729
12415,1266
13661,4131
5826,11557
1389,5898
13586,6187
9744,2462
11612,2462
14973,16651
13826,1211
16710,14702
6233,14204
4869,9517
2768,6802
305,6837
399,3007
16912,774
11713,10399
924,14939
924,6778
924,5964
5979,6944
3350,3662
11992,15780
3225,3088
16305,16502
13302,11774
13260,9517
12765,16434
3997,7201
14309,13823
8157,6133
15302,3784
17251,3784
5737,3784
1310,3784
9484,3784
11151,3784
9642,3784
7130,3784
5114,3784
14529,3784
6176,3784
10539,3784
16912,3784
16357,3784
864,3784
9744,3784
6755,3784
14340,3784
13302,3784
4230,3784
9283,3784
715,3784
10261,3784
13581,3784
3212,3784
7117,428
11887,15725
617,9645
9075,5196
15413,8910
289,3833
13904,6944
778,13319
8130,14336
16357,11774
11602,14604
16281,11162
10827,5987
3819,1211
305,9749
553,3784
13384,12667
1055,12261
15643,12765
6134,2543
10221,13361
16871,15725
9634,14350
12131,8365
2377,6626
11970,4844
9192,12782
9154,8514
3712,9332
9075,3158
11775,4874
3344,10282
10279,17534
11559,13626
1057,9517
2674,14333
8185,8441
3476,13769
8869,428
924,11723
16655,13540
11612,3784
3998,11777
15310,15655
11431,9332
6066,4131
13340,2543
9921,14145
3863,12667
15427,15655
13303,7180
4230,11774
15302,11774
715,11774
15311,11774
864,11774
9484,11774
14340,11774
7517,11774
13581,11774
15227,11774
2320,11774
7130,11774
3300,11774
5888,13163
900,14702
3997,12089
11929,15655
10902,661
4254,16565
14651,6301
15891,11931
17227,1266
11317,13318
3644,428
12170,14807
6312,15230
646,11774
2674,960
13021,14204
11827,2543
305,8784
3839,5891
3806,12667
7315,6626
8361,4398
399,1283
17131,6802
3047,10399
13035,14702
5464,8648
14652,12729
11148,11315
16912,9292
12366,15725
7700,9831
12565,14309
9635,8463
6942,15655
14407,7201
17772,4961
10528,1076
15581,15725
13163,3784
7517,10391
10110,2543
14420,15725
3344,4891
6312,474
17304,3875
15991,4482
13227,4482
16072,4482
9100,4482
1453,4482
4830,4482
6053,8514
371,10352
13282,8422
13826,9332
854,599
16795,17304
11341,16502
10279,14145
3909,2543
9597,6944
11757,16502
15426,16565
6935,10218
14756,14656
778,13644
11715,9517
10902,16001
8185,17442
10827,11631
6233,16651
10539,10068
9292,428
970,2977
11431,17706
11151,16655
11094,9517
1447,11850
8195,4482
9112,3852
3476,7955
10119,4131
970,13626
153,8454
5114,12551
14625,14939
14625,6778
14625,5964
9512,6802
305,2699
6095,10218
6803,14702
12500,2374
7698,6837
7127,1057
15797,4398
5647,17193
5964,4874
14080,16651
3476,12729
9192,4687
3375,4961
3819,9332
6855,15964
13733,7341
7759,11739
11713,13402
10889,8514
12500,11425
8477,6626
5548,4482
4000,13200
9136,11713
9645,16502
2567,4961
7141,13918
13362,13200
2557,14807
7666,5280
6157,11013
10902,4024
612,1961
305,8879
7486,2874
7749,4961
4926,1456
9192,8939
7666,5105
17475,3903
5123,10391
11317,906
924,14232
17536,10218
617,9803
11992,2870
14625,11723
4403,14204
11713,14655
14965,6301
13287,428
6138,10399
6757,3784
17198,2378
532,428
2272,428
9921,10352
13319,12500
12765,10068
14300,12500
5280,6626
8901,6626
6624,14656
12565,12667
7141,14299
422,7092
16912,11148
1256,3784
7700,8422
4746,16502
7440,12667
13302,2462
11431,3391
7666,13723
14206,2378
9401,11497
3465,9831
11993,3457
186,7142
2674,14410
7365,2543
13742,12792
186,4904
8320,14309
11713,8365
6176,10449
16357,2462
7698,14861
17472,9517
11993,12765
10617,3784
4926,14910
9154,14204
1447,3077
305,14861
4926,11718
7625,4482
13604,16434
7666,5895
7141,9255
13195,14429
3260,13769
7285,9191
8129,8422
743,5598
6179,3656
8506,15149
9192,9095
11497,14807
772,3958
5979,2543
778,12945
10499,12500
3839,11774
9315,6802
3350,2977
1447,14333
2567,8278
7256,2586
3350,13626
14625,14232
9869,17534
14430,14204
17243,11315
16651,17304
4588,10399
8130,3863
3375,8278
15413,9517
9075,7341
16795,6187
14425,11316
9332,17193
3712,16714
15227,2462
13581,2462
9484,2462
7517,2462
7130,2462
864,2462
4230,2462
15311,2462
15302,2462
3300,2462
715,2462
2320,2462
14340,2462
7690,5895
15190,11777
186,16436
9401,5196
15152,13823
5821,11522
13904,2543
4070,542
13584,622
4588,13402
9798,17534
3481,5891
11992,8920
5809,12597
14651,11497
10860,15149
3260,12729
646,2462
4534,15725
14548,7637
15200,6264
8648,8422
2274,900
7698,8784
13733,5898
3260,7955
13742,8441
6179,13586
17120,17534
6757,15970
7759,924
14885,8514
1401,2543
15964,17689
3480,6626
5209,14169
698,16955
8984,4131
3925,9517
2656,2586
11775,15964
8320,12667
6179,12274
743,13200
9869,14145
12019,14807
14430,15725
10867,14342
2663,7100
1388,6944
8441,16565
3686,15230
289,17475
4926,11458
12760,15964
15200,12597
11317,1447
7759,3007
4024,17304
3465,8422
15643,5891
16118,542
11887,7092
5898,13886
13195,10526
4687,8514
9798,14145
11640,6722
11929,11777
15427,11777
10999,1266
553,420
773,6778
773,14939
773,5964
14425,4882
5964,15964
2674,11522
17120,14145
7698,10827
10361,8514
13604,10068
7141,2573
3686,474
7955,10399
11431,599
14625,13305
6660,6796
12551,17534
6176,9052
13191,8514
9597,2543
4926,13999
9283,2420
14070,7328
13826,3391
13608,13886
9629,7105
3481,13361
4833,6187
9192,14625
8632,11333
15623,9077
15623,13582
1389,7341
16908,14702
4588,14655
10827,11715
15160,10449
7690,5105
10208,7955
14070,11530
9744,14939
11612,14939
11612,6778
11612,5964
7690,12565
13826,599
924,10900
11023,12729
3007,15296
9192,9144
9401,3158
12170,10218
2387,14204
4000,4874
773,11723
16487,4940
9075,5898
2762,8910
6670,17689
10539,11530
9110,17304
9112,15581
7690,5280
4917,12729
4588,8365
6053,6802
617,4398
474,16565
12588,17227
16199,17689
13655,2586
3819,599
13305,15149
3819,3391
773,14232
3047,8365
4938,14145
6757,4801
11317,9420
4835,12729
11151,3225
289,10127
7698,8879
6052,17032
371,17304
13384,2378
11612,11723
9744,11723
1330,10282
4024,6187
11257,6626
13362,4874
7690,13723
1447,1256
9632,3686
289,6763
6312,7141
3047,13402
10775,12729
2274,16787
3481,11774
9112,6832
7795,14702
698,16275
10867,6301
16651,6187
6691,16714
1949,10440
924,4810
3007,9191
3839,2462
9095,7105
7698,3260
14432,16787
15581,7092
13733,17396
16912,8664
17534,12813
16966,9517
4000,15964
5209,10983
186,14229
6944,14204
9110,6187
13195,3833
3863,2378
11725,11315
9632,3212
9632,10261
17534,9500
3995,6301
3806,2378
10150,14344
12765,11530
9291,14807
1463,14204
10563,7427
4833,17304
